Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,3,1,2,0,0
2,79,1,1,2,1,0
3,0,3,2,2,1,0
4,0,3,1,2,0,0
5,0,2,2,2,0,0
6,1,0,0,2,0,0
7,81,1,0,1,1,0
8,1,0,1,2,0,0
9,81,0,1,0,0,0
10,0,1,2,2,0,0
11,79,0,2,2,0,0
12,81,3,1,0,0,0
13,82,3,0,0,0,0
14,82,2,0,3,3,0
15,81,2,2,3,3,0
16,80,3,2,2,3,0
17,1,0,2,2,3,0
18,1,1,1,2,0,0
19,0,2,1,2,3,0
20,79,2,1,2,3,0
21,1,1,2,2,3,0
22,82,2,0,3,3,0
23,82,2,1,0,0,0
24,80,2,0,2,3,0
25,0,2,2,2,3,0
26,80,0,2,2,3,0
27,79,0,2,2,3,0
28,79,2,2,2,3,0
29,0,0,2,2,3,0
30,1,0,1,2,0,0
31,80,0,1,2,0,0
32,1,0,2,2,0,0
33,1,1,1,2,0,0
34,0,1,0,2,1,0
35,80,0,1,2,0,0
36,82,1,1,1,1,0
37,0,3,1,2,1,0
38,81,3,2,1,1,0
39,79,0,0,2,1,0
40,0,2,0,2,3,0
41,1,1,2,2,3,0
42,79,1,0,2,1,0
43,1,1,1,2,0,0
44,82,3,1,0,0,0
45,0,1,2,2,0,0
46,79,0,1,2,0,0
47,80,0,1,2,0,0
48,82,1,0,1,1,0
49,80,2,0,2,3,0
50,82,2,1,0,0,0
51,1,0,0,2,0,0
52,82,2,1,0,0,0
53,80,0,0,2,0,0
54,0,3,2,2,0,0
55,81,3,0,0,0,0
56,81,1,0,1,1,0
57,82,2,0,3,3,0
58,82,0,1,0,0,0
59,82,2,0,3,3,0
60,1,2,0,2,3,0
61,81,3,0,3,3,0
62,81,3,2,3,3,0
63,1,2,2,2,3,0
64,81,3,1,0,0,0
65,79,3,0,2,0,0
66,80,1,0,2,1,0
67,81,3,0,1,1,0
68,82,0,2,1,1,0
69,81,0,0,1,1,0
70,1,3,1,2,0,0
71,1,1,0,2,1,0
72,80,0,1,2,0,0
73,81,1,2,0,0,0
74,1,0,2,2,0,0
75,0,0,2,2,0,0
76,1,2,2,2,0,0
77,81,2,2,0,0,0
78,0,3,1,2,0,0
79,80,1,2,2,0,0
80,1,0,0,2,0,0
81,80,3,1,2,0,0
82,79,3,2,2,0,0
83,82,3,2,0,0,0
84,81,2,1,0,0,0
85,0,1,1,2,1,0
86,1,0,0,2,1,0
87,0,0,1,2,0,0
88,80,2,0,2,3,0
89,81,0,1,0,0,0
90,0,0,2,2,0,0
91,79,0,1,2,0,0
92,0,3,1,2,0,0
93,79,3,0,2,0,0
94,79,3,1,2,0,0
95,0,1,0,2,1,0
96,82,3,2,1,1,0
97,79,0,1,2,0,0
98,82,2,0,3,3,0
99,79,3,2,2,3,0
100,79,0,1,2,0,0
101,82,1,0,1,1,0
102,81,1,1,0,0,0
103,80,2,1,2,3,0
104,80,2,2,2,3,0
