Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,3,2,2,2,0
2,1,1,1,2,0,0
3,80,0,2,2,0,0
4,80,0,1,2,0,0
5,82,1,2,0,0,0
6,81,0,1,0,0,0
7,1,3,1,2,0,0
8,0,1,2,2,0,0
9,1,1,0,2,1,0
10,79,1,2,2,1,0
11,81,1,0,1,1,0
12,80,1,2,2,1,0
13,82,2,0,3,3,0
14,82,3,2,3,3,0
15,79,2,0,2,3,0
16,0,3,0,2,3,0
17,81,0,0,3,3,0
18,1,1,1,2,0,0
19,0,0,1,2,0,0
20,80,0,2,2,0,0
21,82,0,0,0,0,0
22,82,0,1,0,0,0
23,1,2,2,2,0,0
24,80,1,2,2,0,0
25,79,1,0,2,1,0
26,79,0,1,2,0,0
27,82,3,0,0,0,0
28,80,2,1,2,0,0
29,79,0,2,2,0,0
30,1,0,1,2,0,0
31,79,2,0,2,3,0
32,81,1,1,0,0,0
33,80,1,0,2,1,0
34,0,0,0,2,1,0
35,79,0,0,2,1,0
36,81,0,0,1,1,0
37,82,1,0,1,1,0
38,82,3,2,1,1,0
39,0,1,2,2,1,0
40,81,3,1,0,0,0
41,79,3,2,2,0,0
42,80,1,2,2,0,0
43,80,1,0,2,1,0
44,80,2,2,2,1,0
45,80,3,1,2,0,0
46,1,0,1,2,0,0
47,79,3,0,2,0,0
48,80,1,0,2,1,0
49,81,2,0,3,3,0
50,80,1,2,2,3,0
51,82,3,1,0,0,0
52,80,2,0,2,3,0
53,0,2,2,2,3,0
54,80,3,1,2,0,0
55,81,1,1,1,1,0
56,0,0,0,2,1,0
57,80,3,2,2,1,0
58,82,3,1,0,0,0
59,0,0,1,2,0,0
60,79,0,2,2,0,0
61,79,0,1,2,0,0
62,82,3,2,0,0,0
63,0,1,0,2,1,0
64,81,2,0,3,3,0
65,0,1,1,2,0,0
66,80,0,0,2,0,0
67,82,3,2,0,0,0
68,80,1,0,2,1,0
69,82,1,1,0,0,0
70,82,2,1,3,3,0
71,81,2,1,3,3,0
72,79,0,0,2,3,0
73,82,3,1,0,0,0
74,0,3,0,2,0,0
