Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,1,0,0,0
2,80,2,2,2,0,0
3,79,2,1,2,0,0
4,80,3,0,2,0,0
5,0,1,2,2,0,0
6,0,2,1,2,0,0
7,82,2,1,0,0,0
8,80,3,2,2,0,0
9,79,3,1,2,0,0
10,80,1,0,2,1,0
11,79,1,2,2,1,0
12,1,0,0,2,1,0
13,1,2,1,2,0,0
14,82,1,1,1,1,0
15,82,2,2,1,1,0
16,79,3,0,2,1,0
17,81,2,2,1,1,0
18,0,3,1,2,0,0
19,1,3,0,2,0,0
20,80,1,1,2,0,0
21,1,2,2,2,0,0
22,1,1,0,2,1,0
23,0,3,2,2,1,0
24,81,1,2,1,1,0
25,81,2,2,1,1,0
26,82,3,0,1,1,0
27,79,2,2,2,1,0
28,81,2,1,0,0,0
29,1,3,2,2,0,0
30,81,0,2,0,0,0
31,1,1,1,2,0,0
32,80,0,0,2,0,0
33,82,0,2,0,0,0
34,80,0,2,2,0,0
35,79,0,1,2,0,0
36,80,0,0,2,0,0
37,80,3,1,2,0,0
38,82,1,1,1,1,0
39,81,1,2,1,1,0
40,81,2,2,1,1,0
41,0,2,0,2,3,0
42,80,3,2,2,3,0
43,82,1,1,0,0,0
44,79,0,0,2,0,0
45,0,1,2,2,0,0
46,0,2,0,2,3,0
47,82,1,2,3,3,0
48,79,3,1,2,0,0
49,80,3,2,2,0,0
50,79,1,2,2,0,0
51,82,0,0,0,0,0
52,1,2,2,2,0,0
53,79,2,1,2,0,0
54,0,2,2,2,0,0
55,82,2,1,0,0,0
56,80,1,0,2,1,0
57,0,2,2,2,1,0
58,79,2,0,2,3,0
59,81,0,0,3,3,0
60,0,3,1,2,0,0
61,81,2,1,3,3,0
62,0,3,0,2,3,0
63,80,1,1,2,0,0
64,81,3,0,0,0,0
65,1,2,2,2,0,0
66,82,0,1,0,0,0
67,80,3,1,2,0,0
68,81,3,1,0,0,0
69,81,1,1,1,1,0
70,80,0,0,2,1,0
71,0,2,1,2,0,0
72,79,0,2,2,0,0
73,80,0,1,2,0,0
74,1,1,1,2,1,0
75,80,2,1,2,3,0
76,1,0,1,2,0,0
77,80,3,0,2,0,0
78,80,1,2,2,0,0
79,79,3,2,2,0,0
80,0,3,2,2,0,0
81,80,3,2,2,0,0
82,82,1,0,1,1,0
83,82,1,1,0,0,0
84,0,2,0,2,3,0
85,1,1,0,2,1,0
86,1,2,0,2,3,0
87,80,3,1,2,0,0
88,1,1,2,2,0,0
89,80,2,2,2,0,0
90,79,3,0,2,0,0
91,80,3,1,2,0,0
92,79,3,1,2,0,0
93,1,0,1,2,0,0
94,1,0,1,2,0,0
95,80,1,0,2,1,0
96,82,0,0,1,1,0
97,81,1,1,0,0,0
98,80,0,1,2,0,0
99,79,0,2,2,0,0
100,80,3,2,2,0,0
101,80,0,1,2,0,0
102,1,0,0,2,0,0
103,82,2,0,3,3,0
104,79,0,2,2,3,0
105,0,2,0,2,3,0
106,1,2,2,2,3,0
107,81,1,1,0,0,0
108,79,3,2,2,0,0
109,1,1,0,2,1,0
110,80,2,2,2,1,0
111,1,2,1,2,0,0
112,81,0,2,0,0,0
113,81,1,1,0,0,0
114,81,1,2,0,0,0
115,81,3,1,0,0,0
116,80,3,0,2,0,0
117,1,3,2,2,0,0
118,1,3,2,2,0,0
119,1,2,0,2,3,0
120,80,0,0,2,3,0
121,80,0,1,2,0,0
122,79,1,1,2,1,0
123,80,1,0,2,1,0
124,80,2,2,2,1,0
125,81,1,0,1,1,0
126,80,0,2,2,1,0
127,81,0,0,1,1,0
128,80,0,2,2,1,0
129,1,1,1,2,0,0
130,0,3,2,2,0,0
131,80,2,2,2,0,0
132,81,2,0,3,3,0
133,1,2,0,2,3,0
134,80,1,0,2,1,0
135,1,0,2,2,1,0
136,80,3,0,2,1,0
137,82,2,2,1,1,0
138,82,1,0,1,1,0
139,82,2,2,1,1,0
140,81,1,2,1,1,0
141,82,3,2,1,1,0
142,1,3,0,2,1,0
143,79,3,2,2,1,0
144,1,3,2,2,1,0
145,82,1,2,1,1,0
146,1,2,2,2,1,0
147,81,3,2,1,1,0
148,82,0,1,0,0,0
149,80,2,2,2,0,0
150,1,2,0,2,3,0
151,1,0,1,2,0,0
152,1,2,2,2,0,0
153,82,1,2,0,0,0
154,82,0,2,0,0,0
155,81,3,1,0,0,0
156,81,2,0,3,3,0
157,82,2,0,3,3,0
158,0,3,1,2,0,0
