Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,1,0,2,1,0
2,81,3,2,1,1,0
3,80,2,1,2,0,0
4,79,1,0,2,1,0
5,79,2,1,2,0,0
6,1,2,2,2,0,0
7,82,2,2,0,0,0
8,81,3,1,0,0,0
9,79,0,1,2,0,0
10,80,3,1,2,0,0
11,80,3,0,2,0,0
12,0,2,1,2,0,0
13,80,3,2,2,0,0
14,0,3,1,2,0,0
15,0,2,0,2,3,0
16,1,1,1,2,0,0
17,81,2,0,3,3,0
18,81,2,1,0,0,0
19,79,2,2,2,0,0
20,0,1,1,2,0,0
21,79,3,1,2,0,0
22,80,2,0,2,3,0
23,0,2,2,2,3,0
24,79,1,2,2,3,0
25,82,1,2,3,3,0
26,82,0,0,3,3,0
27,0,0,1,2,0,0
28,0,1,2,2,0,0
29,82,0,0,0,0,0
30,81,2,0,3,3,0
31,80,3,2,2,3,0
32,82,0,2,3,3,0
33,81,3,0,3,3,0
34,81,2,2,3,3,0
35,81,2,0,3,3,0
36,1,0,0,2,3,0
37,1,3,0,2,3,0
38,82,2,2,3,3,0
39,1,1,2,2,3,0
40,82,1,1,0,0,0
41,1,2,2,2,0,0
42,81,1,0,1,1,0
43,81,0,2,1,1,0
44,82,1,0,1,1,0
45,0,1,0,2,1,0
46,0,3,1,2,0,0
47,82,0,0,0,0,0
48,1,3,2,2,0,0
49,80,0,0,2,0,0
50,79,1,0,2,1,0
51,79,2,2,2,1,0
52,82,3,2,1,1,0
53,1,0,1,2,0,0
54,79,1,2,2,0,0
55,1,1,1,2,0,0
56,79,1,1,2,0,0
57,80,1,0,2,1,0
58,82,1,2,1,1,0
59,81,0,1,0,0,0
60,81,1,0,1,1,0
61,80,0,0,2,1,0
62,1,3,1,2,0,0
63,81,3,0,0,0,0
64,79,1,1,2,0,0
65,80,3,1,2,0,0
66,0,1,1,2,1,0
67,1,2,0,2,3,0
68,81,0,2,3,3,0
69,79,2,0,2,3,0
70,1,1,1,2,0,0
71,80,0,2,2,0,0
72,0,0,0,2,0,0
73,1,1,0,2,1,0
74,79,1,2,2,1,0
75,1,0,1,2,0,0
76,81,2,0,3,3,0
77,1,0,1,2,0,0
78,1,1,2,2,0,0
79,79,0,2,2,0,0
80,0,3,2,2,0,0
81,80,1,1,2,0,0
82,81,3,1,0,0,0
83,0,3,0,2,0,0
84,80,0,0,2,0,0
85,1,0,2,2,0,0
86,81,1,2,0,0,0
87,79,1,1,2,0,0
88,81,3,2,0,0,0
89,1,2,0,2,3,0
90,81,2,1,0,0,0
91,79,0,1,2,0,0
92,81,3,2,0,0,0
93,1,0,2,2,0,0
94,80,1,2,2,0,0
95,0,2,2,2,0,0
96,0,2,0,2,3,0
97,79,0,1,2,0,0
98,79,1,0,2,1,0
99,79,2,0,2,3,0
100,80,3,0,2,3,0
101,79,2,1,2,0,0
102,82,0,0,0,0,0
103,79,1,1,2,0,0
104,0,3,1,2,0,0
105,81,0,1,0,0,0
106,82,2,2,0,0,0
107,81,0,1,0,0,0
108,82,2,2,0,0,0
109,0,3,0,2,0,0
110,1,0,2,2,0,0
111,82,3,0,0,0,0
112,1,0,2,2,0,0
113,82,0,2,0,0,0
114,1,1,2,2,0,0
115,0,3,2,2,0,0
116,1,3,2,2,0,0
117,1,1,0,2,1,0
118,1,0,0,2,1,0
119,82,1,0,1,1,0
120,80,2,0,2,3,0
121,0,3,0,2,3,0
122,81,2,1,0,0,0
123,81,1,1,1,1,0
124,80,1,1,2,1,0
125,82,1,1,1,1,0
126,0,0,1,2,0,0
127,80,3,2,2,0,0
128,79,0,1,2,0,0
129,82,1,2,0,0,0
130,82,3,0,0,0,0
131,0,1,0,2,1,0
132,82,1,2,1,1,0
133,1,1,1,2,0,0
134,0,3,2,2,0,0
135,79,2,2,2,0,0
136,0,1,2,2,0,0
137,0,3,0,2,0,0
138,79,3,0,2,0,0
139,0,0,1,2,0,0
140,0,1,0,2,1,0
141,1,1,0,2,1,0
142,1,3,2,2,1,0
143,1,3,0,2,1,0
144,80,0,1,2,0,0
145,79,1,2,2,0,0
146,82,2,0,3,3,0
147,0,2,1,2,0,0
148,0,3,0,2,0,0
149,81,2,2,0,0,0
150,82,1,1,0,0,0
151,81,1,2,0,0,0
152,82,3,0,0,0,0
