Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,2,2,2,0
2,1,2,2,2,2,0
3,81,0,0,2,2,0
4,81,2,0,3,3,0
5,0,3,0,2,3,0
6,79,2,1,2,0,0
7,82,0,2,0,0,0
8,79,1,2,2,0,0
9,80,0,1,2,0,0
10,82,2,2,0,0,0
11,79,0,2,2,0,0
12,79,3,2,2,0,0
13,80,1,1,2,0,0
14,81,1,0,1,1,0
15,81,1,1,0,0,0
16,82,3,2,0,0,0
17,80,0,2,2,0,0
18,0,1,2,2,0,0
19,82,0,2,0,0,0
20,0,1,1,2,0,0
21,81,0,2,0,0,0
22,1,3,2,2,0,0
23,80,2,0,2,3,0
24,1,3,1,2,0,0
25,79,0,0,2,0,0
26,1,3,0,2,0,0
27,0,2,1,2,0,0
28,82,3,2,0,0,0
29,0,0,2,2,0,0
30,80,2,1,2,0,0
31,81,1,2,0,0,0
32,81,0,1,0,0,0
33,81,2,2,0,0,0
34,79,1,1,2,0,0
35,82,1,1,0,0,0
36,79,1,2,2,0,0
37,80,0,0,2,0,0
38,79,3,0,2,0,0
39,82,2,0,3,3,0
40,0,2,0,2,3,0
41,82,0,2,3,3,0
42,82,3,0,3,3,0
43,81,3,0,3,3,0
44,0,0,2,2,3,0
45,1,3,0,2,3,0
46,0,0,2,2,3,0
47,0,3,2,2,3,0
48,81,3,1,0,0,0
49,80,2,0,2,3,0
50,0,3,1,2,0,0
51,82,1,1,1,1,0
52,79,1,0,2,1,0
53,0,1,0,2,1,0
54,81,1,1,0,0,0
55,0,1,0,2,1,0
56,1,2,2,2,1,0
57,79,2,1,2,0,0
58,0,2,0,2,3,0
59,79,1,0,2,1,0
60,81,3,2,1,1,0
61,1,3,2,2,1,0
62,81,3,1,0,0,0
63,1,2,0,2,3,0
64,1,2,0,2,3,0
65,0,3,1,2,0,0
66,80,1,0,2,1,0
67,80,1,2,2,1,0
68,81,0,0,1,1,0
69,1,2,2,2,1,0
70,80,3,0,2,1,0
71,79,0,0,2,1,0
72,0,2,2,2,1,0
73,82,2,0,3,3,0
74,0,2,2,2,3,0
75,80,0,0,2,3,0
76,1,0,1,2,0,0
77,0,2,2,2,0,0
78,81,1,0,1,1,0
79,1,3,0,2,1,0
80,79,1,2,2,1,0
81,79,1,0,2,1,0
82,79,1,0,2,1,0
83,80,3,1,2,0,0
84,79,1,1,2,1,0
85,1,3,2,2,1,0
86,80,1,0,2,1,0
87,79,0,2,2,1,0
88,81,0,0,1,1,0
89,0,3,1,2,0,0
90,82,1,2,0,0,0
91,81,1,0,1,1,0
92,80,1,1,2,0,0
93,79,3,2,2,0,0
94,82,1,1,0,0,0
95,81,3,1,0,0,0
96,82,0,2,0,0,0
97,80,2,1,2,0,0
98,0,3,2,2,0,0
99,0,1,0,2,1,0
100,82,2,0,3,3,0
101,0,2,1,2,0,0
102,82,0,2,0,0,0
103,1,3,1,2,0,0
104,1,1,0,2,1,0
105,1,0,1,2,0,0
106,1,2,1,2,3,0
107,82,1,2,3,3,0
108,1,1,2,2,3,0
109,0,2,0,2,3,0
110,82,1,0,1,1,0
111,81,3,2,1,1,0
112,80,0,0,2,1,0
113,82,0,1,0,0,0
114,0,1,1,2,1,0
115,80,3,2,2,1,0
116,81,2,2,1,1,0
117,0,2,1,2,0,0
118,1,3,0,2,0,0
119,80,0,1,2,0,0
120,81,3,1,0,0,0
121,1,2,0,2,3,0
122,1,0,2,2,3,0
123,82,1,2,3,3,0
124,79,2,1,2,0,0
125,1,3,2,2,0,0
126,0,1,2,2,0,0
127,80,1,1,2,0,0
128,82,2,2,0,0,0
129,81,1,0,1,1,0
130,82,0,2,1,1,0
131,82,2,1,0,0,0
132,80,3,1,2,0,0
133,81,1,2,0,0,0
134,81,3,1,0,0,0
