Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,1,1,2,0,0
2,80,0,2,2,0,0
3,0,0,1,2,0,0
4,1,0,1,2,0,0
5,82,2,0,3,3,0
6,79,3,0,2,3,0
7,81,1,0,1,1,0
8,80,2,0,2,3,0
9,1,0,2,2,3,0
10,82,1,1,0,0,0
11,0,0,1,2,0,0
12,80,2,0,2,3,0
13,82,2,2,3,3,0
14,0,1,2,2,3,0
15,82,1,2,3,3,0
16,1,3,1,2,0,0
17,1,0,2,2,0,0
18,81,1,0,1,1,0
19,80,1,2,2,1,0
20,82,2,0,3,3,0
21,79,2,1,2,0,0
22,1,1,2,2,0,0
23,1,0,0,2,0,0
24,80,3,0,2,0,0
25,81,3,2,0,0,0
26,82,3,1,0,0,0
27,82,2,1,3,3,0
28,1,3,1,2,3,0
29,80,1,2,2,3,0
30,82,3,2,3,3,0
31,79,3,0,2,3,0
32,82,1,0,1,1,0
33,82,3,1,0,0,0
34,81,0,1,0,0,0
35,81,0,2,0,0,0
36,81,0,2,0,0,0
37,80,1,0,2,1,0
38,82,0,2,1,1,0
39,79,2,2,2,1,0
40,1,1,0,2,1,0
41,80,1,2,2,1,0
42,1,1,1,2,0,0
43,79,0,1,2,0,0
44,0,1,1,2,1,0
45,80,1,2,2,1,0
46,79,3,1,2,0,0
47,0,1,0,2,1,0
48,0,0,2,2,1,0
49,79,3,2,2,1,0
50,80,0,0,2,1,0
51,0,1,1,2,0,0
52,79,1,2,2,0,0
53,79,3,0,2,0,0
54,80,0,0,2,0,0
55,1,2,1,2,0,0
56,81,2,2,0,0,0
57,80,3,2,2,0,0
58,0,3,2,2,0,0
59,79,0,2,2,0,0
60,1,1,2,2,0,0
61,82,2,2,0,0,0
62,81,0,1,0,0,0
63,81,2,0,3,3,0
64,0,0,1,2,0,0
65,79,3,1,2,0,0
66,80,0,2,2,0,0
67,1,0,2,2,0,0
68,1,0,2,2,0,0
69,82,2,1,0,0,0
70,0,2,0,2,3,0
71,80,1,1,2,0,0
