Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,2,2,2,0
2,80,3,0,2,2,0
3,81,0,0,2,2,0
4,79,3,0,2,2,0
5,0,3,1,2,0,0
6,79,1,1,2,1,0
7,81,3,1,1,1,0
8,81,0,2,1,1,0
9,81,1,1,0,0,0
10,80,0,2,2,0,0
11,79,1,0,2,1,0
12,1,1,1,2,0,0
13,1,0,2,2,0,0
14,79,0,0,2,0,0
15,1,1,2,2,0,0
16,79,2,2,2,0,0
17,82,2,0,3,3,0
18,0,0,2,2,3,0
19,0,0,1,2,0,0
20,80,1,1,2,1,0
21,79,2,1,2,3,0
22,1,3,2,2,3,0
23,79,2,2,2,3,0
24,1,2,2,2,3,0
25,81,1,1,0,0,0
26,81,3,1,0,0,0
27,1,1,1,2,1,0
28,79,3,0,2,1,0
29,0,3,2,2,1,0
30,82,1,0,1,1,0
31,1,2,2,2,1,0
32,80,2,2,2,1,0
33,80,3,2,2,1,0
34,82,1,2,1,1,0
35,80,3,2,2,1,0
36,1,3,0,2,1,0
37,81,1,2,1,1,0
38,82,2,0,3,3,0
39,1,0,0,2,3,0
40,79,0,2,2,3,0
41,80,3,0,2,3,0
42,82,3,2,3,3,0
43,82,3,2,3,3,0
44,82,2,0,3,3,0
45,80,0,0,2,3,0
46,80,0,2,2,3,0
47,0,2,0,2,3,0
48,80,0,0,2,3,0
49,1,0,2,2,3,0
50,80,0,1,2,0,0
51,81,2,2,0,0,0
52,81,1,2,0,0,0
53,79,0,0,2,0,0
54,81,0,0,0,0,0
55,0,2,1,2,0,0
56,81,2,2,0,0,0
57,0,0,2,2,0,0
58,80,2,1,2,0,0
59,79,3,0,2,0,0
60,80,1,2,2,0,0
61,80,2,2,2,0,0
62,79,3,0,2,0,0
63,80,2,0,2,3,0
64,79,2,0,2,3,0
65,79,3,1,2,0,0
66,0,1,0,2,1,0
67,1,3,1,2,0,0
68,79,1,2,2,0,0
69,79,1,1,2,0,0
70,0,1,0,2,1,0
71,79,1,0,2,1,0
72,1,1,1,2,0,0
73,82,1,2,0,0,0
74,0,2,0,2,3,0
75,80,1,1,2,0,0
76,79,1,1,2,0,0
77,80,2,1,2,3,0
78,1,3,1,2,3,0
79,80,0,2,2,3,0
80,80,2,2,2,3,0
81,0,1,2,2,3,0
82,81,1,2,3,3,0
83,82,1,1,0,0,0
84,79,2,2,2,0,0
85,82,3,0,0,0,0
86,80,3,2,2,0,0
87,80,1,1,2,0,0
88,81,3,2,0,0,0
89,82,0,0,0,0,0
90,81,0,2,0,0,0
91,79,3,2,2,0,0
92,82,1,0,1,1,0
93,80,3,1,2,0,0
94,79,0,2,2,0,0
95,79,3,1,2,0,0
96,80,0,0,2,0,0
97,81,1,0,1,1,0
98,79,1,0,2,1,0
99,80,2,1,2,0,0
100,81,3,2,0,0,0
101,81,3,0,0,0,0
102,1,3,2,2,0,0
103,1,3,2,2,0,0
104,82,3,2,0,0,0
105,82,0,1,0,0,0
106,80,3,1,2,0,0
107,81,2,2,0,0,0
108,80,0,2,2,0,0
109,0,0,2,2,0,0
110,79,1,1,2,0,0
111,80,2,1,2,3,0
112,1,2,0,2,3,0
113,0,3,0,2,3,0
114,79,1,1,2,0,0
115,81,1,1,0,0,0
116,79,1,1,2,0,0
117,0,3,1,2,0,0
118,1,0,0,2,0,0
119,1,2,1,2,0,0
120,1,0,1,2,0,0
121,1,1,2,2,0,0
122,1,0,1,2,0,0
123,1,3,1,2,0,0
124,0,2,0,2,3,0
125,79,2,0,2,3,0
126,82,2,2,3,3,0
127,0,0,1,2,0,0
128,1,1,2,2,0,0
129,79,0,0,2,0,0
130,81,2,1,0,0,0
131,80,0,1,2,0,0
132,81,1,0,1,1,0
133,81,1,1,0,0,0
134,81,0,2,0,0,0
135,81,2,1,0,0,0
136,0,3,1,2,0,0
137,79,1,0,2,1,0
138,79,0,0,2,1,0
139,81,1,0,1,1,0
140,81,0,0,1,1,0
