Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,2,2,2,0
2,0,1,1,2,0,0
3,81,1,1,0,0,0
4,79,3,1,2,0,0
5,0,1,1,2,1,0
6,79,3,0,2,1,0
7,0,3,1,2,0,0
8,81,1,2,0,0,0
9,80,1,0,2,1,0
10,0,1,2,2,1,0
11,1,1,2,2,1,0
12,81,3,1,0,0,0
13,80,1,2,2,0,0
14,80,3,2,2,0,0
15,79,3,0,2,0,0
16,79,3,2,2,0,0
17,80,3,2,2,0,0
18,81,2,1,0,0,0
19,82,3,0,0,0,0
20,81,1,1,0,0,0
21,80,2,0,2,3,0
22,79,3,0,2,3,0
23,1,1,1,2,0,0
24,0,0,2,2,0,0
25,80,1,2,2,0,0
26,0,1,1,2,0,0
27,80,2,2,2,0,0
28,80,2,0,2,3,0
