Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,2,1,2,0,0
2,81,0,2,0,0,0
3,79,2,1,2,0,0
4,80,2,0,2,3,0
5,81,0,2,3,3,0
6,1,1,2,2,3,0
7,82,0,2,3,3,0
8,82,1,0,1,1,0
9,0,0,2,2,1,0
10,79,0,1,2,0,0
11,82,2,1,3,3,0
12,82,1,1,1,1,0
13,81,0,1,0,0,0
14,1,3,0,2,0,0
15,81,0,2,0,0,0
16,1,2,1,2,0,0
17,80,3,2,2,0,0
18,81,2,1,0,0,0
19,0,3,0,2,0,0
20,79,1,1,2,0,0
21,80,0,2,2,0,0
22,81,3,0,0,0,0
23,80,1,0,2,1,0
24,1,3,1,2,0,0
25,0,0,2,2,0,0
26,82,3,2,0,0,0
27,1,0,0,2,0,0
28,79,3,1,2,0,0
29,79,3,2,2,0,0
30,0,0,1,2,0,0
31,82,3,1,0,0,0
32,0,2,0,2,3,0
33,80,1,0,2,1,0
34,0,2,1,2,0,0
35,82,0,0,0,0,0
36,81,1,2,0,0,0
37,0,3,1,2,0,0
38,79,1,2,2,0,0
39,82,1,2,0,0,0
40,81,2,0,3,3,0
41,82,1,2,3,3,0
42,81,2,1,0,0,0
43,80,0,0,2,0,0
44,1,2,1,2,0,0
45,1,3,2,2,0,0
46,80,3,1,2,0,0
47,81,0,1,0,0,0
48,81,1,1,1,1,0
49,1,3,2,2,1,0
50,82,0,1,0,0,0
51,1,0,0,2,0,0
52,79,2,1,2,0,0
53,81,0,1,0,0,0
54,1,1,0,2,1,0
55,81,1,0,1,1,0
56,1,3,0,2,1,0
57,79,2,1,2,0,0
58,80,0,2,2,0,0
59,0,3,2,2,0,0
60,79,1,1,2,0,0
61,80,2,1,2,3,0
62,81,2,2,3,3,0
63,80,2,0,2,3,0
64,82,0,2,3,3,0
65,80,3,1,2,0,0
66,1,3,1,2,0,0
67,82,3,1,0,0,0
68,80,1,2,2,0,0
69,82,1,2,0,0,0
70,81,1,0,1,1,0
71,81,2,0,3,3,0
72,1,1,1,2,0,0
73,79,0,1,2,0,0
74,0,1,2,2,0,0
75,79,0,1,2,0,0
76,81,3,0,0,0,0
77,79,0,1,2,0,0
78,79,0,0,2,0,0
79,0,1,1,2,0,0
80,0,0,0,2,0,0
81,0,1,1,2,0,0
82,79,0,0,2,0,0
83,79,2,0,2,3,0
84,82,3,0,3,3,0
85,1,0,2,2,3,0
86,79,2,0,2,3,0
87,82,0,1,0,0,0
