Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,0,1,2,0,0
2,1,3,1,2,0,0
3,1,2,2,2,0,0
4,82,0,0,0,0,0
5,79,2,1,2,0,0
6,79,3,1,2,0,0
7,81,3,0,0,0,0
8,1,3,2,2,0,0
9,82,0,1,0,0,0
10,79,3,0,2,0,0
11,80,3,0,2,0,0
12,0,1,2,2,0,0
13,82,3,2,0,0,0
14,79,1,2,2,0,0
15,82,0,2,0,0,0
16,80,2,0,2,3,0
17,0,0,0,2,3,0
18,79,0,0,2,3,0
19,1,2,0,2,3,0
20,81,2,0,3,3,0
21,79,3,1,2,0,0
22,1,1,1,2,1,0
23,1,1,1,2,1,0
24,79,2,1,2,3,0
25,79,1,0,2,1,0
26,81,2,1,0,0,0
27,1,3,2,2,0,0
28,0,1,2,2,0,0
29,79,2,0,2,3,0
30,80,2,2,2,3,0
31,79,0,1,2,0,0
32,80,0,2,2,0,0
33,1,1,1,2,0,0
34,1,2,0,2,3,0
35,79,3,1,2,0,0
36,79,1,1,2,1,0
37,80,1,2,2,1,0
38,0,1,1,2,0,0
39,1,3,1,2,0,0
40,80,0,1,2,0,0
41,81,3,1,0,0,0
42,80,1,0,2,1,0
43,79,1,0,2,1,0
44,80,1,0,2,1,0
45,81,2,0,3,3,0
46,82,3,2,3,3,0
47,0,3,0,2,3,0
48,0,0,0,2,3,0
49,79,1,2,2,3,0
50,82,3,0,3,3,0
51,0,1,1,2,0,0
52,79,1,0,2,1,0
53,80,0,0,2,1,0
54,1,2,2,2,1,0
55,82,1,0,1,1,0
56,0,3,1,2,0,0
57,1,2,1,2,3,0
58,1,2,0,2,3,0
59,82,0,0,3,3,0
60,81,3,1,0,0,0
61,0,1,1,2,1,0
62,80,3,1,2,1,0
63,82,2,0,3,3,0
64,1,3,2,2,3,0
65,79,0,1,2,0,0
66,0,1,1,2,1,0
67,82,3,2,1,1,0
68,1,3,0,2,1,0
69,80,1,2,2,1,0
70,1,3,2,2,1,0
71,80,2,1,2,0,0
72,79,3,0,2,0,0
73,80,2,1,2,0,0
74,82,2,2,0,0,0
75,79,2,2,2,0,0
76,0,2,0,2,3,0
77,81,3,0,3,3,0
78,82,1,1,0,0,0
79,79,2,1,2,3,0
80,81,3,2,3,3,0
81,79,0,1,2,0,0
82,80,1,1,2,1,0
83,81,3,2,1,1,0
84,81,2,0,3,3,0
85,82,1,2,3,3,0
86,82,2,1,0,0,0
87,81,3,2,0,0,0
88,0,0,0,2,0,0
89,82,2,0,3,3,0
90,0,2,0,2,3,0
91,1,3,2,2,3,0
92,0,3,1,2,0,0
93,80,0,2,2,0,0
94,79,1,1,2,0,0
95,0,2,2,2,0,0
96,80,3,2,2,0,0
97,79,1,2,2,0,0
98,0,3,1,2,0,0
99,81,1,0,1,1,0
100,79,3,2,2,1,0
101,79,2,1,2,0,0
102,80,3,0,2,0,0
103,80,3,1,2,0,0
104,82,2,2,0,0,0
105,81,2,0,3,3,0
106,1,2,2,2,3,0
107,81,1,1,0,0,0
108,1,1,0,2,1,0
109,82,2,2,1,1,0
110,82,3,2,1,1,0
111,79,1,0,2,1,0
112,79,0,0,2,1,0
113,80,2,2,2,1,0
114,81,3,2,1,1,0
115,82,2,1,0,0,0
116,1,3,0,2,0,0
117,0,2,2,2,0,0
118,82,2,0,3,3,0
119,0,3,2,2,3,0
120,79,2,0,2,3,0
121,81,3,2,3,3,0
122,1,3,1,2,0,0
123,82,2,2,0,0,0
124,79,3,2,2,0,0
125,1,0,1,2,0,0
126,79,3,2,2,0,0
127,1,3,2,2,0,0
128,80,1,0,2,1,0
129,80,2,1,2,0,0
130,79,0,2,2,0,0
131,82,3,1,0,0,0
132,0,3,0,2,0,0
133,80,2,2,2,0,0
134,0,2,0,2,3,0
135,79,2,2,2,3,0
136,0,3,1,2,0,0
137,1,3,1,2,0,0
138,79,3,1,2,0,0
139,80,0,0,2,0,0
140,82,1,0,1,1,0
141,82,2,2,1,1,0
142,0,3,2,2,1,0
143,80,2,0,2,3,0
144,1,2,2,2,3,0
145,81,0,1,0,0,0
146,79,3,2,2,0,0
147,82,0,1,0,0,0
148,0,2,0,2,3,0
149,80,1,0,2,1,0
150,81,3,0,1,1,0
151,82,3,1,0,0,0
152,81,0,1,0,0,0
153,0,1,0,2,1,0
154,80,3,1,2,0,0
155,82,2,1,3,3,0
156,80,3,2,2,3,0
157,82,1,2,3,3,0
158,1,0,1,2,0,0
159,81,3,2,0,0,0
160,0,1,0,2,1,0
161,1,0,1,2,0,0
162,81,3,1,0,0,0
163,79,0,0,2,0,0
164,82,0,2,0,0,0
165,82,1,0,1,1,0
166,80,1,2,2,1,0
167,82,3,1,0,0,0
168,1,3,1,2,0,0
169,81,3,2,0,0,0
170,81,1,0,1,1,0
