Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,3,1,2,0,0
2,79,0,1,2,0,0
3,82,1,2,0,0,0
4,81,3,0,0,0,0
5,81,2,2,0,0,0
6,82,3,0,0,0,0
7,1,0,1,2,0,0
8,1,2,1,2,3,0
9,1,2,1,2,3,0
10,0,3,1,2,3,0
11,82,2,0,3,3,0
12,1,2,1,2,0,0
13,80,3,0,2,0,0
14,81,3,1,0,0,0
15,81,3,0,0,0,0
16,79,2,2,2,0,0
17,80,0,0,2,0,0
18,0,3,1,2,0,0
19,79,2,2,2,0,0
20,80,2,2,2,0,0
21,81,3,1,0,0,0
22,79,0,1,2,0,0
23,0,2,0,2,3,0
