Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,0,1,0,2,1,0
3,80,2,2,2,1,0
4,82,0,0,1,1,0
5,0,1,0,2,1,0
6,79,0,2,2,1,0
7,0,0,0,2,1,0
8,80,0,1,2,0,0
9,80,1,1,2,1,0
10,81,2,1,3,3,0
11,1,0,0,2,3,0
12,81,2,0,3,3,0
13,0,0,1,2,0,0
14,82,1,2,0,0,0
15,80,0,0,2,0,0
16,81,3,1,0,0,0
17,81,3,0,0,0,0
18,79,3,0,2,0,0
19,1,0,0,2,0,0
20,82,1,1,0,0,0
21,1,3,1,2,0,0
22,82,1,1,1,1,0
23,80,1,1,2,1,0
24,80,0,2,2,1,0
25,1,2,1,2,0,0
26,80,0,0,2,0,0
27,0,0,1,2,0,0
28,81,1,1,1,1,0
29,82,1,1,1,1,0
30,1,1,1,2,1,0
31,0,0,2,2,1,0
32,0,1,0,2,1,0
33,81,0,1,0,0,0
34,0,1,0,2,1,0
35,0,3,0,2,1,0
36,80,1,2,2,1,0
37,82,0,2,1,1,0
38,1,3,1,2,0,0
39,79,2,0,2,3,0
40,80,1,0,2,1,0
41,81,2,0,3,3,0
42,0,1,2,2,3,0
43,82,1,2,3,3,0
44,80,1,1,2,0,0
45,80,1,1,2,0,0
46,1,0,1,2,0,0
47,80,1,0,2,1,0
48,79,2,1,2,0,0
49,80,2,0,2,3,0
50,79,3,2,2,3,0
51,81,3,0,3,3,0
52,81,2,1,0,0,0
53,82,3,0,0,0,0
54,81,0,2,0,0,0
55,82,1,0,1,1,0
56,82,3,1,0,0,0
57,82,2,2,0,0,0
58,1,3,1,2,0,0
59,79,3,0,2,0,0
60,80,2,2,2,0,0
61,0,1,0,2,1,0
62,82,3,0,1,1,0
63,1,2,0,2,3,0
64,79,1,1,2,0,0
65,82,0,1,0,0,0
66,0,1,0,2,1,0
67,1,2,1,2,0,0
68,80,1,0,2,1,0
69,82,3,1,0,0,0
70,81,0,0,0,0,0
71,80,0,2,2,0,0
72,80,3,2,2,0,0
73,81,0,0,0,0,0
74,81,1,0,1,1,0
75,81,3,0,1,1,0
76,1,1,2,2,1,0
77,79,2,0,2,3,0
78,0,1,1,2,0,0
79,0,1,2,2,0,0
80,81,1,0,1,1,0
81,1,2,0,2,3,0
82,0,2,2,2,3,0
83,0,1,1,2,0,0
84,1,3,0,2,0,0
85,82,1,0,1,1,0
86,80,2,1,2,0,0
87,82,0,2,0,0,0
88,0,0,2,2,0,0
89,0,3,0,2,0,0
90,80,3,1,2,0,0
91,80,1,1,2,1,0
92,1,1,1,2,1,0
93,0,2,2,2,1,0
94,1,3,0,2,1,0
95,0,2,0,2,3,0
96,82,3,0,3,3,0
97,80,2,0,2,3,0
98,81,2,2,3,3,0
99,81,0,2,3,3,0
100,0,3,2,2,3,0
101,0,2,0,2,3,0
102,82,2,2,3,3,0
103,79,2,1,2,0,0
104,80,0,2,2,0,0
105,81,1,0,1,1,0
106,81,3,0,1,1,0
107,80,1,2,2,1,0
108,0,2,1,2,0,0
109,81,2,0,3,3,0
110,0,3,0,2,3,0
111,79,3,0,2,3,0
112,81,0,0,3,3,0
113,81,1,0,1,1,0
114,80,3,2,2,1,0
115,80,0,2,2,1,0
116,0,0,2,2,1,0
117,0,2,2,2,1,0
118,82,1,1,0,0,0
119,81,2,2,0,0,0
120,1,2,1,2,0,0
121,1,0,2,2,0,0
122,79,1,1,2,0,0
123,79,3,1,2,0,0
124,80,1,0,2,1,0
125,82,2,1,0,0,0
126,81,1,0,1,1,0
127,82,0,0,1,1,0
128,81,0,1,0,0,0
129,82,3,0,0,0,0
130,82,1,2,0,0,0
131,1,1,1,2,0,0
132,1,0,0,2,0,0
133,79,0,2,2,0,0
134,0,2,1,2,0,0
135,82,1,2,0,0,0
136,81,2,0,3,3,0
137,0,1,2,2,3,0
138,1,2,1,2,0,0
139,81,0,2,0,0,0
140,81,3,0,0,0,0
141,82,2,1,0,0,0
142,1,3,1,2,0,0
143,0,3,0,2,0,0
144,81,3,1,0,0,0
145,1,3,1,2,0,0
146,82,0,1,0,0,0
147,82,3,2,0,0,0
148,0,3,1,2,0,0
149,0,2,0,2,3,0
150,81,2,1,0,0,0
151,80,0,0,2,0,0
152,1,1,1,2,0,0
153,0,1,1,2,0,0
154,80,2,2,2,0,0
155,1,1,1,2,0,0
156,80,0,1,2,0,0
157,1,1,1,2,1,0
158,1,3,2,2,1,0
159,80,2,0,2,3,0
160,1,0,2,2,3,0
161,82,2,0,3,3,0
162,1,2,0,2,3,0
163,81,0,2,3,3,0
164,82,2,2,3,3,0
165,81,2,0,3,3,0
166,80,0,2,2,3,0
167,80,3,0,2,3,0
168,82,0,2,3,3,0
169,81,1,2,3,3,0
170,82,2,0,3,3,0
171,0,1,1,2,0,0
172,82,3,1,0,0,0
173,79,1,2,2,0,0
