Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,3,1,2,0,0
2,81,3,0,0,0,0
3,82,3,1,0,0,0
4,1,1,2,2,0,0
5,1,2,0,2,3,0
6,81,0,1,0,0,0
7,81,2,2,0,0,0
8,80,1,0,2,1,0
9,79,1,1,2,0,0
10,82,2,0,3,3,0
11,79,2,0,2,3,0
12,1,2,2,2,3,0
13,81,3,0,3,3,0
14,81,1,1,0,0,0
15,82,2,0,3,3,0
16,80,1,1,2,0,0
17,81,2,1,3,3,0
18,80,0,2,2,3,0
19,80,1,2,2,3,0
20,0,2,2,2,3,0
21,82,1,1,0,0,0
22,0,0,0,2,0,0
23,79,3,2,2,0,0
24,79,0,1,2,0,0
25,81,0,2,0,0,0
26,80,3,0,2,0,0
27,82,1,1,0,0,0
28,82,0,0,0,0,0
29,79,0,1,2,0,0
30,82,3,2,0,0,0
31,80,0,1,2,0,0
32,79,2,0,2,3,0
33,79,2,2,2,3,0
34,82,0,1,0,0,0
35,1,1,2,2,0,0
36,79,2,0,2,3,0
37,0,0,0,2,3,0
38,0,1,0,2,1,0
39,82,1,0,1,1,0
40,80,1,0,2,1,0
41,79,1,1,2,0,0
42,0,0,1,2,0,0
43,81,3,0,0,0,0
44,0,3,0,2,0,0
45,1,2,0,2,3,0
46,80,2,0,2,3,0
47,81,0,2,3,3,0
48,81,1,1,0,0,0
49,1,1,1,2,0,0
50,0,2,1,2,3,0
51,82,2,0,3,3,0
52,1,0,1,2,0,0
53,79,1,0,2,1,0
54,80,0,0,2,1,0
55,82,1,0,1,1,0
56,0,0,1,2,0,0
57,79,2,2,2,0,0
58,82,0,0,0,0,0
59,1,1,1,2,0,0
60,80,0,1,2,0,0
61,0,3,2,2,0,0
62,1,1,0,2,1,0
63,82,2,2,1,1,0
64,82,2,2,1,1,0
65,80,1,0,2,1,0
66,79,1,2,2,1,0
67,80,3,0,2,1,0
68,80,1,1,2,0,0
69,79,1,0,2,1,0
70,82,3,2,1,1,0
71,1,0,1,2,0,0
72,81,0,0,0,0,0
73,1,2,0,2,3,0
74,82,0,2,3,3,0
75,0,1,2,2,3,0
76,0,0,0,2,3,0
77,80,1,1,2,0,0
78,79,2,0,2,3,0
79,0,3,2,2,3,0
80,81,1,0,1,1,0
81,80,2,1,2,0,0
82,81,3,2,0,0,0
83,0,2,1,2,0,0
84,80,0,0,2,0,0
85,82,2,0,3,3,0
86,82,0,1,0,0,0
87,80,3,1,2,0,0
88,1,1,1,2,1,0
89,79,3,2,2,1,0
90,81,1,2,1,1,0
91,82,2,1,0,0,0
92,1,1,1,2,1,0
93,79,3,0,2,1,0
94,81,1,0,1,1,0
95,0,2,2,2,1,0
96,1,1,2,2,1,0
97,0,0,0,2,1,0
98,1,2,2,2,1,0
99,81,0,0,1,1,0
100,79,0,1,2,0,0
101,81,2,1,3,3,0
102,0,2,2,2,3,0
103,0,0,0,2,3,0
104,81,0,0,3,3,0
105,82,1,2,3,3,0
106,0,1,1,2,0,0
107,0,3,2,2,0,0
108,80,0,2,2,0,0
109,79,1,1,2,0,0
110,1,2,2,2,0,0
111,81,0,0,0,0,0
112,1,0,1,2,0,0
113,79,0,1,2,0,0
114,1,1,2,2,0,0
115,1,0,0,2,0,0
116,82,1,0,1,1,0
117,79,3,1,2,0,0
118,79,3,2,2,0,0
119,79,2,2,2,0,0
120,79,1,1,2,0,0
121,80,1,1,2,0,0
122,79,2,0,2,3,0
123,79,0,0,2,3,0
124,79,1,1,2,0,0
125,82,3,1,0,0,0
126,80,1,0,2,1,0
127,0,2,1,2,0,0
128,0,3,2,2,0,0
129,0,3,0,2,0,0
130,82,0,0,0,0,0
131,1,1,2,2,0,0
132,0,0,2,2,0,0
133,1,1,2,2,0,0
134,1,2,1,2,0,0
135,1,0,2,2,0,0
136,80,2,0,2,3,0
137,1,0,0,2,3,0
138,82,2,1,0,0,0
139,79,3,0,2,0,0
140,79,0,2,2,0,0
141,80,1,1,2,0,0
142,80,1,2,2,0,0
143,79,3,2,2,0,0
144,81,1,0,1,1,0
145,1,2,0,2,3,0
146,0,2,2,2,3,0
147,1,1,1,2,0,0
148,81,3,0,0,0,0
149,82,0,2,0,0,0
150,79,1,1,2,0,0
151,0,2,1,2,3,0
152,81,3,2,3,3,0
153,80,3,2,2,3,0
154,80,1,0,2,1,0
155,80,1,1,2,0,0
156,1,1,0,2,1,0
157,80,3,0,2,1,0
158,81,0,0,1,1,0
159,81,1,1,0,0,0
160,79,2,0,2,3,0
161,80,1,2,2,3,0
162,1,3,2,2,3,0
163,81,0,2,3,3,0
164,0,2,1,2,0,0
165,79,2,1,2,0,0
166,80,0,0,2,0,0
167,80,1,0,2,1,0
168,80,1,0,2,1,0
169,0,0,0,2,1,0
170,82,1,0,1,1,0
171,0,3,1,2,0,0
172,0,3,1,2,0,0
173,80,2,2,2,0,0
174,0,1,2,2,0,0
175,81,1,2,0,0,0
176,80,2,2,2,0,0
177,1,3,2,2,0,0
178,82,1,0,1,1,0
179,1,0,1,2,0,0
180,79,1,1,2,1,0
181,1,0,1,2,0,0
182,81,3,0,0,0,0
183,80,0,2,2,0,0
184,82,3,1,0,0,0
185,81,0,2,0,0,0
186,0,3,2,2,0,0
187,82,1,0,1,1,0
188,82,3,0,1,1,0
189,82,2,2,1,1,0
190,1,0,0,2,1,0
191,79,0,2,2,1,0
192,1,3,2,2,1,0
193,1,1,2,2,1,0
194,81,3,0,1,1,0
195,81,1,0,1,1,0
196,82,3,2,1,1,0
197,0,2,0,2,3,0
198,80,3,2,2,3,0
