Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,2,1,2,0,0
2,0,2,2,2,0,0
3,0,1,0,2,1,0
4,0,1,2,2,1,0
5,82,2,1,0,0,0
6,80,0,0,2,0,0
7,80,2,0,2,3,0
8,79,2,2,2,3,0
9,82,0,0,3,3,0
10,79,2,1,2,0,0
11,1,0,1,2,0,0
12,0,0,0,2,0,0
13,1,2,2,2,0,0
14,80,1,2,2,0,0
15,81,2,0,3,3,0
16,0,3,0,2,3,0
17,82,3,0,3,3,0
18,82,1,2,3,3,0
19,82,1,1,0,0,0
20,79,1,0,2,1,0
21,81,0,1,0,0,0
22,81,2,0,3,3,0
23,79,0,0,2,3,0
24,81,0,2,3,3,0
25,79,3,2,2,3,0
26,82,2,0,3,3,0
27,79,2,2,2,3,0
28,1,2,0,2,3,0
29,0,2,0,2,3,0
30,82,0,1,0,0,0
31,79,0,2,2,0,0
32,1,0,2,2,0,0
33,81,1,0,1,1,0
34,79,1,1,2,0,0
35,0,1,0,2,1,0
36,81,0,2,1,1,0
37,1,2,2,2,1,0
38,80,2,0,2,3,0
39,81,1,0,1,1,0
40,1,3,0,2,1,0
41,80,2,2,2,1,0
42,1,3,0,2,1,0
43,80,2,0,2,3,0
44,82,0,2,3,3,0
45,82,0,0,3,3,0
46,79,3,0,2,3,0
47,0,1,1,2,0,0
48,80,3,0,2,0,0
49,0,3,0,2,0,0
50,1,1,1,2,0,0
51,80,3,1,2,0,0
52,80,3,2,2,0,0
53,1,2,0,2,3,0
54,0,3,0,2,3,0
55,79,2,0,2,3,0
56,1,2,0,2,3,0
57,81,2,0,3,3,0
58,80,0,1,2,0,0
59,0,3,1,2,0,0
60,80,1,2,2,0,0
61,80,0,2,2,0,0
62,82,1,2,0,0,0
63,82,0,1,0,0,0
64,82,1,2,0,0,0
65,0,3,1,2,0,0
66,79,1,0,2,1,0
67,81,1,0,1,1,0
68,79,0,0,2,1,0
69,79,3,2,2,1,0
70,0,3,1,2,0,0
71,0,3,0,2,0,0
72,1,1,1,2,0,0
73,0,1,0,2,1,0
74,1,2,2,2,1,0
75,1,0,1,2,0,0
76,80,3,1,2,0,0
77,1,3,2,2,0,0
78,1,1,0,2,1,0
79,1,0,1,2,0,0
80,80,1,2,2,0,0
81,79,2,1,2,0,0
82,80,0,2,2,0,0
83,79,0,0,2,0,0
84,1,0,1,2,0,0
85,1,1,2,2,0,0
86,79,2,2,2,0,0
87,1,3,2,2,0,0
88,80,3,2,2,0,0
