Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,0,2,2,0
2,81,2,0,3,3,0
3,80,0,0,2,3,0
4,1,0,2,2,3,0
5,82,2,2,3,3,0
6,80,2,2,2,3,0
7,79,0,1,2,0,0
8,82,3,1,0,0,0
9,82,0,0,0,0,0
10,82,1,2,0,0,0
11,1,0,1,2,0,0
12,79,0,1,2,0,0
13,81,1,1,1,1,0
14,82,2,2,1,1,0
15,79,1,1,2,0,0
16,79,0,1,2,0,0
17,79,3,1,2,0,0
18,82,3,2,0,0,0
19,80,2,0,2,3,0
20,1,3,2,2,3,0
21,80,1,0,2,1,0
22,80,2,2,2,1,0
23,80,2,0,2,3,0
24,1,1,1,2,0,0
25,1,1,2,2,0,0
26,0,3,1,2,0,0
27,1,1,0,2,1,0
28,0,2,0,2,3,0
29,80,2,2,2,3,0
30,81,1,2,3,3,0
31,80,2,2,2,3,0
32,1,0,0,2,3,0
33,82,1,1,0,0,0
34,0,1,1,2,0,0
35,80,2,1,2,3,0
36,82,2,2,3,3,0
37,82,0,0,3,3,0
38,80,2,1,2,0,0
39,1,2,2,2,0,0
40,0,2,2,2,0,0
41,82,2,1,0,0,0
42,82,2,1,0,0,0
43,82,0,2,0,0,0
44,82,3,1,0,0,0
45,1,1,2,2,0,0
46,80,2,2,2,0,0
47,0,3,1,2,0,0
48,0,0,1,2,0,0
49,80,2,0,2,3,0
50,82,0,2,3,3,0
51,82,3,1,0,0,0
52,82,1,0,1,1,0
53,82,3,2,1,1,0
54,1,3,1,2,0,0
55,79,0,2,2,0,0
56,82,1,2,0,0,0
57,82,3,2,0,0,0
58,81,3,1,0,0,0
59,80,1,2,2,0,0
60,0,2,0,2,3,0
61,1,1,0,2,1,0
62,79,1,2,2,1,0
63,81,0,2,1,1,0
64,80,2,1,2,0,0
65,79,2,2,2,0,0
66,1,2,0,2,3,0
67,1,3,0,2,3,0
68,81,2,2,3,3,0
69,0,3,2,2,3,0
70,1,1,1,2,0,0
71,81,0,0,0,0,0
72,81,2,1,0,0,0
73,81,3,0,0,0,0
74,79,1,0,2,1,0
75,1,2,2,2,1,0
76,82,0,0,1,1,0
77,80,1,2,2,1,0
78,80,1,1,2,0,0
79,82,0,0,0,0,0
80,0,2,0,2,3,0
81,82,2,1,0,0,0
82,81,3,1,0,0,0
83,82,2,0,3,3,0
84,82,3,0,3,3,0
85,1,1,1,2,0,0
86,82,3,2,0,0,0
87,81,1,1,0,0,0
88,81,2,2,0,0,0
89,82,1,0,1,1,0
90,1,2,2,2,1,0
91,0,1,2,2,1,0
92,79,0,2,2,1,0
93,1,0,1,2,0,0
94,81,1,1,1,1,0
95,82,1,1,1,1,0
96,80,2,0,2,3,0
97,81,0,0,3,3,0
98,79,3,2,2,3,0
99,79,1,0,2,1,0
100,0,3,1,2,0,0
101,0,0,2,2,0,0
