Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,3,2,2,2,0
2,0,1,1,2,0,0
3,80,0,2,2,0,0
4,80,0,2,2,0,0
5,82,1,0,1,1,0
6,81,2,2,1,1,0
7,0,1,0,2,1,0
8,80,0,1,2,0,0
9,1,3,1,2,0,0
10,81,1,2,0,0,0
11,80,2,0,2,3,0
12,79,3,0,2,3,0
13,1,2,1,2,0,0
14,1,0,2,2,0,0
15,80,2,0,2,3,0
16,79,3,0,2,3,0
17,81,1,2,3,3,0
18,1,1,0,2,1,0
19,81,3,2,1,1,0
20,79,3,0,2,1,0
21,81,0,2,1,1,0
22,1,2,2,2,1,0
23,1,0,1,2,0,0
24,0,2,1,2,3,0
25,82,1,2,3,3,0
26,79,1,0,2,1,0
27,80,1,0,2,1,0
28,1,3,0,2,1,0
29,1,1,0,2,1,0
30,0,3,0,2,1,0
31,82,2,0,3,3,0
32,1,1,1,2,0,0
33,81,2,0,3,3,0
34,0,1,2,2,3,0
35,82,2,0,3,3,0
36,82,2,0,3,3,0
37,1,0,1,2,0,0
38,81,1,1,1,1,0
39,81,2,0,3,3,0
40,0,0,1,2,0,0
41,1,1,2,2,0,0
42,0,2,0,2,3,0
43,1,2,2,2,3,0
44,79,1,2,2,3,0
45,1,1,0,2,1,0
46,81,3,2,1,1,0
47,0,2,1,2,0,0
48,81,1,1,1,1,0
49,80,2,0,2,3,0
50,0,2,2,2,3,0
51,82,3,1,0,0,0
52,1,3,2,2,0,0
53,80,0,0,2,0,0
54,1,3,0,2,0,0
55,79,2,0,2,3,0
56,0,2,2,2,3,0
57,81,2,1,0,0,0
58,0,3,1,2,0,0
59,79,3,1,2,0,0
60,0,2,0,2,3,0
61,80,3,0,2,3,0
62,81,0,2,3,3,0
63,81,2,2,3,3,0
64,82,0,1,0,0,0
65,0,2,0,2,3,0
66,81,1,1,0,0,0
67,82,1,0,1,1,0
68,81,3,2,1,1,0
69,0,3,1,2,0,0
70,79,0,1,2,0,0
71,79,0,2,2,0,0
72,81,1,0,1,1,0
73,80,0,2,2,1,0
74,81,3,0,1,1,0
75,1,1,1,2,0,0
76,1,1,1,2,0,0
77,79,3,1,2,0,0
78,0,3,0,2,0,0
79,0,0,0,2,0,0
80,79,3,0,2,0,0
81,1,0,1,2,0,0
82,82,3,2,0,0,0
83,82,3,1,0,0,0
84,81,2,0,3,3,0
85,79,2,0,2,3,0
86,0,3,2,2,3,0
87,80,2,0,2,3,0
88,0,0,1,2,0,0
89,0,1,0,2,1,0
90,81,2,1,0,0,0
91,82,2,2,0,0,0
92,79,1,2,2,0,0
93,80,0,0,2,0,0
94,81,2,2,0,0,0
95,1,3,1,2,0,0
96,79,1,0,2,1,0
97,0,1,0,2,1,0
98,1,2,0,2,3,0
99,79,0,1,2,0,0
100,80,3,1,2,0,0
101,79,3,0,2,0,0
102,81,3,1,0,0,0
103,80,1,2,2,0,0
104,80,2,2,2,0,0
105,79,1,1,2,0,0
106,80,1,1,2,0,0
107,82,3,2,0,0,0
108,80,1,1,2,0,0
109,81,1,2,0,0,0
110,80,0,0,2,0,0
111,79,3,2,2,0,0
112,1,2,2,2,0,0
113,0,1,2,2,0,0
114,81,0,0,0,0,0
115,79,3,1,2,0,0
116,80,0,0,2,0,0
117,1,3,2,2,0,0
118,81,1,2,0,0,0
119,82,2,0,3,3,0
120,81,2,2,3,3,0
121,0,3,0,2,3,0
122,0,0,0,2,3,0
123,79,0,2,2,3,0
124,79,1,0,2,1,0
125,82,1,2,1,1,0
126,82,3,0,1,1,0
127,0,3,2,2,1,0
128,1,2,1,2,0,0
129,82,1,0,1,1,0
130,0,2,1,2,0,0
131,79,1,2,2,0,0
132,82,1,0,1,1,0
133,1,0,2,2,1,0
134,82,1,0,1,1,0
135,80,0,0,2,1,0
136,79,2,1,2,0,0
137,79,3,2,2,0,0
138,79,3,2,2,0,0
139,82,1,1,0,0,0
140,80,3,0,2,0,0
141,1,3,0,2,0,0
142,80,1,1,2,0,0
143,82,1,2,0,0,0
144,0,0,0,2,0,0
145,1,2,1,2,0,0
146,82,3,0,0,0,0
147,82,3,2,0,0,0
148,1,1,0,2,1,0
149,82,0,2,1,1,0
150,1,0,2,2,1,0
151,79,1,0,2,1,0
152,82,2,0,3,3,0
153,0,2,1,2,0,0
154,1,0,1,2,0,0
155,1,1,0,2,1,0
156,0,1,2,2,1,0
157,80,2,2,2,1,0
158,82,0,2,1,1,0
159,82,1,1,0,0,0
160,1,1,0,2,1,0
161,79,0,1,2,0,0
162,82,2,0,3,3,0
163,0,0,1,2,0,0
164,0,3,1,2,0,0
165,80,3,0,2,0,0
166,81,0,2,0,0,0
167,1,3,1,2,0,0
168,81,3,1,0,0,0
169,0,2,0,2,3,0
170,82,1,0,1,1,0
171,82,3,0,1,1,0
172,80,1,0,2,1,0
173,82,2,0,3,3,0
174,80,1,0,2,1,0
175,80,2,0,2,3,0
176,0,2,2,2,3,0
177,81,3,0,3,3,0
178,82,2,2,3,3,0
179,1,3,1,2,0,0
180,80,1,1,2,1,0
