Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,1,2,0,0
2,80,0,2,2,0,0
3,0,2,1,2,0,0
4,1,1,2,2,0,0
5,82,1,2,0,0,0
6,82,1,1,0,0,0
7,80,0,2,2,0,0
8,79,3,0,2,0,0
9,81,3,1,0,0,0
10,0,3,1,2,0,0
11,82,2,1,3,3,0
12,79,0,0,2,3,0
13,1,2,0,2,3,0
14,82,0,2,3,3,0
15,82,3,0,3,3,0
16,80,3,0,2,3,0
17,79,0,0,2,3,0
18,80,0,2,2,3,0
19,1,2,0,2,3,0
20,79,0,1,2,0,0
21,82,0,0,0,0,0
22,0,2,1,2,0,0
23,0,0,2,2,0,0
24,81,2,2,0,0,0
25,82,0,2,0,0,0
26,80,1,0,2,1,0
27,80,1,2,2,1,0
28,81,3,0,1,1,0
29,1,0,2,2,1,0
30,1,2,0,2,3,0
31,1,0,0,2,3,0
32,81,2,2,3,3,0
33,81,1,1,0,0,0
34,79,2,2,2,0,0
35,79,2,1,2,0,0
36,0,3,0,2,0,0
37,0,2,0,2,3,0
38,81,3,0,3,3,0
39,82,2,1,0,0,0
40,80,2,1,2,0,0
41,0,1,0,2,1,0
42,79,0,1,2,0,0
43,82,3,2,0,0,0
44,80,0,2,2,0,0
45,80,2,0,2,3,0
46,79,3,0,2,3,0
47,80,3,2,2,3,0
48,80,0,2,2,3,0
49,82,0,0,3,3,0
50,79,3,0,2,3,0
51,1,0,0,2,3,0
52,81,0,1,0,0,0
53,82,1,2,0,0,0
54,80,3,2,2,0,0
55,82,3,1,0,0,0
56,79,1,0,2,1,0
57,79,1,2,2,1,0
58,82,0,1,0,0,0
59,80,0,1,2,0,0
60,79,2,2,2,0,0
61,81,1,0,1,1,0
62,80,3,2,2,1,0
63,79,1,1,2,0,0
64,1,0,0,2,0,0
65,82,3,1,0,0,0
