Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,1,0,2,1,0
2,79,3,1,2,0,0
3,82,2,2,0,0,0
4,82,1,1,0,0,0
5,0,3,1,2,0,0
6,79,0,2,2,0,0
7,1,3,2,2,0,0
8,1,2,1,2,0,0
9,81,0,0,0,0,0
10,82,3,2,0,0,0
11,0,2,2,2,0,0
12,0,1,0,2,1,0
13,0,2,0,2,3,0
14,80,2,2,2,3,0
15,80,1,1,2,0,0
16,0,0,0,2,0,0
17,1,3,1,2,0,0
18,81,3,0,0,0,0
19,80,3,2,2,0,0
20,82,0,1,0,0,0
21,82,1,0,1,1,0
22,81,0,0,1,1,0
23,82,0,1,0,0,0
24,79,0,2,2,0,0
25,1,1,0,2,1,0
26,79,2,2,2,1,0
27,80,0,1,2,0,0
28,82,1,0,1,1,0
29,0,0,1,2,0,0
30,80,0,2,2,0,0
31,0,1,1,2,0,0
32,1,3,0,2,0,0
33,1,2,2,2,0,0
34,80,0,1,2,0,0
35,80,2,0,2,3,0
36,79,2,1,2,0,0
37,0,3,2,2,0,0
38,81,2,2,0,0,0
39,82,0,1,0,0,0
40,80,3,0,2,0,0
41,1,3,0,2,0,0
42,81,1,0,1,1,0
43,82,0,0,1,1,0
44,82,3,0,1,1,0
45,0,3,2,2,1,0
46,82,0,0,1,1,0
47,1,2,2,2,1,0
48,79,3,2,2,1,0
49,82,1,0,1,1,0
50,0,0,1,2,0,0
51,80,3,1,2,0,0
52,80,1,2,2,0,0
53,0,1,2,2,0,0
54,80,1,2,2,0,0
55,1,0,1,2,0,0
56,1,1,0,2,1,0
57,80,0,1,2,0,0
58,0,1,0,2,1,0
59,0,0,2,2,1,0
60,82,1,2,1,1,0
61,0,1,0,2,1,0
62,79,1,0,2,1,0
63,81,2,2,1,1,0
64,0,1,1,2,0,0
65,81,1,0,1,1,0
66,1,1,1,2,0,0
