Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,0,1,1,0
2,79,2,0,2,3,0
3,1,0,0,2,3,0
4,0,0,2,2,3,0
5,0,0,0,2,3,0
6,80,2,0,2,3,0
7,81,2,1,0,0,0
8,0,1,0,2,1,0
9,81,3,0,1,1,0
10,82,0,2,1,1,0
11,79,3,1,2,0,0
12,82,0,0,0,0,0
13,80,1,2,2,0,0
14,79,2,1,2,0,0
15,1,3,0,2,0,0
16,81,3,0,0,0,0
17,81,3,0,0,0,0
18,82,3,2,0,0,0
19,82,1,2,0,0,0
20,81,3,0,0,0,0
21,80,2,2,2,0,0
22,79,0,2,2,0,0
23,79,2,2,2,0,0
24,82,3,2,0,0,0
25,1,0,1,2,0,0
26,1,0,1,2,0,0
27,81,3,1,0,0,0
28,79,0,0,2,0,0
29,0,1,1,2,0,0
30,79,1,1,2,0,0
31,0,0,0,2,0,0
32,81,1,0,1,1,0
33,79,2,2,2,1,0
34,1,0,2,2,1,0
35,79,2,0,2,3,0
36,1,1,1,2,0,0
37,1,2,2,2,0,0
38,0,2,0,2,3,0
39,79,0,0,2,3,0
40,82,1,1,0,0,0
41,1,3,0,2,0,0
42,1,0,0,2,0,0
43,79,2,2,2,0,0
44,0,2,1,2,0,0
45,1,1,0,2,1,0
46,0,1,2,2,1,0
47,0,1,0,2,1,0
48,81,1,0,1,1,0
49,82,3,1,0,0,0
50,79,2,2,2,0,0
51,81,0,1,0,0,0
52,81,2,0,3,3,0
53,80,1,2,2,3,0
54,1,2,2,2,3,0
55,79,2,1,2,0,0
56,1,1,1,2,1,0
57,80,3,2,2,1,0
58,80,3,2,2,1,0
59,0,2,1,2,0,0
60,79,2,0,2,3,0
61,79,1,1,2,0,0
62,0,1,0,2,1,0
63,0,3,0,2,1,0
64,81,0,2,1,1,0
65,82,2,2,1,1,0
66,81,2,2,1,1,0
67,1,2,2,2,1,0
68,1,3,0,2,1,0
69,0,3,1,2,0,0
70,79,0,2,2,0,0
71,1,3,2,2,0,0
