Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,1,0,2,1,0
2,81,3,1,0,0,0
3,0,0,2,2,0,0
4,79,1,1,2,0,0
5,0,2,1,2,3,0
6,80,0,1,2,0,0
7,0,1,1,2,1,0
8,0,2,0,2,3,0
9,79,2,2,2,3,0
10,82,2,2,3,3,0
11,79,0,0,2,3,0
12,79,3,2,2,3,0
13,81,0,2,3,3,0
14,81,1,2,3,3,0
15,82,1,1,0,0,0
16,81,1,2,0,0,0
17,82,2,0,3,3,0
18,82,3,2,3,3,0
19,79,1,2,2,3,0
20,0,2,2,2,3,0
21,79,1,2,2,3,0
22,80,3,2,2,3,0
23,79,3,1,2,0,0
24,81,2,1,3,3,0
25,81,1,0,1,1,0
26,1,2,2,2,1,0
27,79,1,2,2,1,0
28,81,0,1,0,0,0
29,79,3,0,2,0,0
30,79,2,2,2,0,0
31,81,3,0,0,0,0
32,79,3,0,2,0,0
33,1,2,2,2,0,0
34,1,0,1,2,0,0
35,81,1,0,1,1,0
36,80,0,2,2,1,0
37,80,2,2,2,1,0
38,81,2,1,0,0,0
39,79,0,0,2,0,0
40,79,2,1,2,0,0
41,82,1,1,1,1,0
42,81,0,0,1,1,0
43,79,1,1,2,0,0
44,0,2,1,2,3,0
45,1,0,2,2,3,0
46,0,3,0,2,3,0
47,0,1,2,2,3,0
48,82,0,1,0,0,0
49,82,3,0,0,0,0
50,0,2,0,2,3,0
51,80,2,2,2,3,0
52,1,2,0,2,3,0
53,0,3,0,2,3,0
54,1,0,2,2,3,0
55,80,1,2,2,3,0
56,79,2,1,2,0,0
57,81,0,1,0,0,0
58,0,3,1,2,0,0
59,79,1,0,2,1,0
60,80,3,0,2,1,0
61,81,3,2,1,1,0
62,81,0,1,0,0,0
63,79,1,1,2,1,0
64,1,3,0,2,1,0
65,82,3,2,1,1,0
66,0,0,1,2,0,0
67,80,1,0,2,1,0
68,0,3,1,2,0,0
69,80,0,1,2,0,0
70,0,3,2,2,0,0
71,80,3,1,2,0,0
72,79,0,2,2,0,0
73,82,1,2,0,0,0
74,79,3,2,2,0,0
75,81,0,1,0,0,0
76,82,2,0,3,3,0
77,1,2,0,2,3,0
78,1,2,0,2,3,0
79,80,3,0,2,3,0
80,1,3,1,2,0,0
81,0,0,1,2,0,0
82,0,2,1,2,3,0
83,81,1,0,1,1,0
84,80,2,2,2,1,0
85,82,1,2,1,1,0
86,82,2,2,1,1,0
87,0,0,2,2,1,0
88,0,0,2,2,1,0
89,0,2,1,2,0,0
90,82,1,1,1,1,0
91,79,2,2,2,1,0
92,81,2,1,0,0,0
93,80,0,2,2,0,0
94,79,0,2,2,0,0
95,81,3,1,0,0,0
96,82,3,0,0,0,0
97,0,0,2,2,0,0
98,79,2,0,2,3,0
99,82,0,1,0,0,0
