Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,0,2,2,2,0
2,80,2,2,2,2,0
3,1,1,1,2,0,0
4,81,3,1,0,0,0
5,0,1,2,2,0,0
6,80,1,1,2,0,0
7,1,2,0,2,3,0
8,79,2,2,2,3,0
9,81,0,1,0,0,0
10,79,2,0,2,3,0
11,80,2,1,2,0,0
12,81,1,0,1,1,0
13,82,1,0,1,1,0
14,0,0,2,2,1,0
15,1,0,1,2,0,0
16,82,2,1,3,3,0
17,79,3,0,2,3,0
18,82,1,2,3,3,0
19,80,1,1,2,0,0
20,81,1,2,0,0,0
21,81,1,2,0,0,0
22,80,2,2,2,0,0
23,82,0,1,0,0,0
24,82,3,1,0,0,0
25,79,0,1,2,0,0
26,81,3,0,0,0,0
27,0,1,0,2,1,0
28,79,2,2,2,1,0
29,81,1,0,1,1,0
30,81,2,0,3,3,0
31,80,2,0,2,3,0
32,80,0,1,2,0,0
33,0,0,1,2,0,0
34,1,2,2,2,0,0
