Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,1,1,2,0,0
2,79,0,0,2,0,0
3,0,3,0,2,0,0
4,81,0,0,0,0,0
5,79,1,2,2,0,0
6,81,2,2,0,0,0
7,79,1,2,2,0,0
8,0,1,1,2,0,0
9,82,1,0,1,1,0
10,81,0,2,1,1,0
11,79,1,2,2,1,0
12,0,1,2,2,1,0
13,1,2,1,2,0,0
14,82,1,2,0,0,0
15,82,1,1,0,0,0
16,79,3,1,2,0,0
17,1,0,1,2,0,0
18,82,2,1,3,3,0
19,79,1,0,2,1,0
20,81,0,2,1,1,0
21,82,0,0,1,1,0
22,1,3,1,2,0,0
23,1,0,2,2,0,0
24,1,0,2,2,0,0
25,81,2,1,0,0,0
26,81,1,2,0,0,0
27,80,0,2,2,0,0
28,79,1,1,2,0,0
29,82,1,1,0,0,0
30,80,1,2,2,0,0
31,82,2,1,0,0,0
32,79,3,0,2,0,0
33,79,3,2,2,0,0
34,79,3,2,2,0,0
35,79,2,0,2,3,0
36,81,3,1,0,0,0
37,1,2,1,2,3,0
38,0,1,1,2,1,0
39,82,1,0,1,1,0
40,81,3,0,1,1,0
41,82,0,0,1,1,0
42,79,0,0,2,1,0
43,0,2,0,2,3,0
44,81,0,0,3,3,0
45,81,1,0,1,1,0
46,81,3,1,0,0,0
47,79,2,0,2,3,0
48,1,1,1,2,0,0
49,80,2,2,2,0,0
50,80,2,2,2,0,0
51,81,1,2,0,0,0
52,79,0,0,2,0,0
53,82,3,2,0,0,0
54,82,1,0,1,1,0
55,0,0,0,2,1,0
56,81,0,2,1,1,0
57,80,0,0,2,1,0
58,82,0,0,1,1,0
59,0,2,1,2,0,0
60,80,1,0,2,1,0
61,81,3,1,0,0,0
62,1,0,0,2,0,0
63,1,1,2,2,0,0
64,81,3,0,0,0,0
65,80,3,0,2,0,0
66,0,0,0,2,0,0
67,80,2,0,2,3,0
68,1,2,0,2,3,0
69,80,0,0,2,3,0
70,1,1,0,2,1,0
71,79,3,2,2,1,0
72,0,0,2,2,1,0
73,82,2,1,0,0,0
74,79,0,0,2,0,0
75,1,0,1,2,0,0
76,1,1,2,2,0,0
77,1,0,0,2,0,0
78,1,3,1,2,0,0
79,79,1,1,2,1,0
80,80,0,0,2,1,0
81,82,2,1,0,0,0
82,79,2,1,2,0,0
83,1,1,1,2,1,0
84,79,2,0,2,3,0
85,82,0,0,3,3,0
86,81,3,2,3,3,0
87,81,3,2,3,3,0
88,80,1,1,2,0,0
89,80,1,2,2,0,0
90,1,1,2,2,0,0
91,80,3,0,2,0,0
92,81,2,0,3,3,0
93,82,1,2,3,3,0
94,0,3,2,2,3,0
95,82,0,1,0,0,0
96,79,0,0,2,0,0
97,81,1,2,0,0,0
98,80,1,0,2,1,0
99,79,3,2,2,1,0
100,82,2,2,1,1,0
101,0,2,0,2,3,0
102,80,3,0,2,3,0
103,79,3,1,2,0,0
104,0,0,0,2,0,0
105,81,1,0,1,1,0
106,1,0,1,2,0,0
107,80,0,0,2,0,0
108,81,1,1,0,0,0
109,80,1,0,2,1,0
110,81,2,0,3,3,0
111,0,1,0,2,1,0
112,80,2,0,2,3,0
113,79,2,0,2,3,0
114,1,3,1,2,0,0
115,82,3,0,0,0,0
116,80,2,1,2,0,0
117,80,1,1,2,1,0
118,81,2,2,1,1,0
119,79,3,2,2,1,0
120,1,3,0,2,1,0
121,0,3,0,2,1,0
122,81,0,2,1,1,0
123,80,2,2,2,1,0
124,0,2,0,2,3,0
125,81,2,0,3,3,0
126,81,2,2,3,3,0
127,0,1,1,2,0,0
128,1,0,2,2,0,0
129,0,2,1,2,0,0
130,1,2,0,2,3,0
131,79,2,1,2,0,0
132,0,2,0,2,3,0
133,1,0,2,2,3,0
134,1,3,2,2,3,0
135,81,0,1,0,0,0
136,81,2,1,3,3,0
137,81,3,0,3,3,0
138,82,1,1,0,0,0
139,81,0,1,0,0,0
140,79,2,2,2,0,0
141,1,2,1,2,0,0
142,82,2,1,0,0,0
143,80,3,2,2,0,0
144,80,2,1,2,0,0
145,0,2,0,2,3,0
146,82,1,1,0,0,0
147,81,0,2,0,0,0
148,81,2,2,0,0,0
149,81,2,1,0,0,0
150,82,0,0,0,0,0
