Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,1,2,2,2,0
2,1,2,1,2,0,0
3,1,0,0,2,0,0
4,81,0,1,0,0,0
5,79,1,1,2,1,0
6,80,2,2,2,1,0
7,81,1,0,1,1,0
8,79,3,1,2,0,0
9,79,3,1,2,0,0
10,81,3,2,0,0,0
11,1,0,0,2,0,0
12,81,0,2,0,0,0
13,0,2,0,2,3,0
14,1,0,1,2,0,0
15,80,2,1,2,3,0
16,79,1,2,2,3,0
17,79,3,2,2,3,0
18,80,3,2,2,3,0
19,82,3,2,3,3,0
20,0,1,1,2,0,0
21,79,0,2,2,0,0
22,82,2,0,3,3,0
23,82,0,0,3,3,0
24,80,2,0,2,3,0
25,79,1,2,2,3,0
26,81,2,1,0,0,0
27,80,1,0,2,1,0
28,0,3,2,2,1,0
29,79,1,0,2,1,0
30,0,1,1,2,0,0
31,80,1,1,2,0,0
32,82,1,0,1,1,0
33,0,2,2,2,1,0
34,81,3,2,1,1,0
35,79,2,1,2,0,0
36,79,3,1,2,0,0
37,80,2,0,2,3,0
38,80,0,2,2,3,0
39,82,3,0,3,3,0
40,80,2,0,2,3,0
41,0,1,0,2,1,0
42,82,2,0,3,3,0
43,0,2,1,2,0,0
44,0,3,2,2,0,0
45,0,0,2,2,0,0
46,0,3,1,2,0,0
47,81,1,0,1,1,0
48,82,3,2,1,1,0
49,80,0,2,2,1,0
50,79,1,1,2,0,0
51,1,3,0,2,0,0
52,79,1,2,2,0,0
53,80,3,2,2,0,0
54,79,1,0,2,1,0
55,0,3,2,2,1,0
56,0,1,2,2,1,0
57,82,0,0,1,1,0
58,0,2,0,2,3,0
59,1,3,1,2,0,0
60,0,2,2,2,0,0
61,81,1,2,0,0,0
62,0,3,0,2,0,0
63,82,2,0,3,3,0
64,1,1,1,2,0,0
65,0,0,0,2,0,0
66,79,1,0,2,1,0
67,81,1,1,0,0,0
68,79,3,1,2,0,0
69,79,2,2,2,0,0
70,1,3,2,2,0,0
71,80,2,2,2,0,0
72,82,0,1,0,0,0
73,80,0,0,2,0,0
74,82,1,2,0,0,0
75,1,0,0,2,0,0
76,80,2,1,2,0,0
77,82,3,0,0,0,0
78,79,0,0,2,0,0
79,80,3,0,2,0,0
80,82,1,2,0,0,0
81,82,2,2,0,0,0
82,0,2,1,2,0,0
83,82,0,2,0,0,0
84,79,0,0,2,0,0
85,0,2,1,2,0,0
86,80,1,1,2,1,0
87,1,0,2,2,1,0
88,79,2,0,2,3,0
89,82,0,1,0,0,0
90,79,2,1,2,3,0
91,79,2,0,2,3,0
92,81,0,2,3,3,0
93,79,0,2,2,3,0
94,79,2,1,2,0,0
95,1,2,2,2,0,0
96,1,3,2,2,0,0
97,81,3,0,0,0,0
98,79,1,1,2,0,0
99,79,0,2,2,0,0
100,80,1,0,2,1,0
101,81,3,1,0,0,0
102,80,1,1,2,1,0
103,80,2,0,2,3,0
104,0,0,0,2,3,0
105,81,0,1,0,0,0
106,1,1,1,2,1,0
107,1,1,2,2,1,0
108,1,1,2,2,1,0
109,80,2,1,2,0,0
110,80,2,0,2,3,0
111,80,3,2,2,3,0
112,80,3,1,2,0,0
113,80,1,2,2,0,0
114,80,1,2,2,0,0
115,81,0,1,0,0,0
116,1,2,2,2,0,0
117,0,3,2,2,0,0
118,81,3,2,0,0,0
119,0,3,2,2,0,0
120,1,3,1,2,0,0
121,80,0,2,2,0,0
122,82,3,0,0,0,0
123,82,3,1,0,0,0
124,0,0,0,2,0,0
125,80,2,2,2,0,0
126,1,2,2,2,0,0
127,81,3,1,0,0,0
128,81,1,1,1,1,0
129,79,2,2,2,1,0
130,0,1,0,2,1,0
131,80,0,0,2,1,0
132,1,3,1,2,0,0
133,82,2,0,3,3,0
134,1,1,1,2,0,0
135,79,2,0,2,3,0
136,79,1,2,2,3,0
137,79,1,1,2,0,0
138,80,2,1,2,3,0
139,79,0,1,2,0,0
140,0,2,2,2,0,0
141,1,3,0,2,0,0
142,1,0,0,2,0,0
143,79,0,1,2,0,0
144,1,1,2,2,0,0
145,80,1,0,2,1,0
146,81,3,2,1,1,0
147,81,3,2,1,1,0
148,82,0,1,0,0,0
149,1,3,2,2,0,0
150,1,1,0,2,1,0
151,82,1,0,1,1,0
152,0,3,0,2,1,0
153,1,3,0,2,1,0
154,80,1,1,2,0,0
155,82,3,1,0,0,0
156,1,3,2,2,0,0
157,79,1,0,2,1,0
158,1,0,1,2,0,0
159,79,2,2,2,0,0
160,0,0,1,2,0,0
161,81,2,2,0,0,0
162,82,2,0,3,3,0
163,80,3,1,2,0,0
164,79,0,2,2,0,0
165,79,1,1,2,0,0
166,81,3,0,0,0,0
167,79,3,1,2,0,0
168,81,1,1,1,1,0
169,79,0,2,2,1,0
170,82,1,1,0,0,0
171,79,3,0,2,0,0
172,79,1,0,2,1,0
173,82,2,1,0,0,0
174,82,1,1,1,1,0
175,79,2,1,2,3,0
176,1,2,1,2,3,0
177,79,2,2,2,3,0
178,79,1,0,2,1,0
179,79,0,1,2,0,0
180,79,3,0,2,0,0
181,82,1,1,0,0,0
182,79,1,0,2,1,0
183,0,3,2,2,1,0
184,80,1,2,2,1,0
185,82,1,0,1,1,0
186,0,1,2,2,1,0
187,0,3,1,2,0,0
188,1,2,1,2,3,0
189,81,2,1,3,3,0
190,1,1,1,2,1,0
191,79,2,1,2,3,0
192,0,1,1,2,1,0
193,80,2,1,2,3,0
194,82,3,0,3,3,0
195,0,1,0,2,1,0
196,79,0,0,2,1,0
197,82,3,2,1,1,0
198,80,3,1,2,0,0
199,0,3,1,2,0,0
200,80,3,2,2,0,0
201,82,2,2,0,0,0
202,1,1,0,2,1,0
203,0,0,1,2,0,0
204,1,1,0,2,1,0
205,1,1,2,2,1,0
206,0,3,2,2,1,0
207,80,0,0,2,1,0
208,80,0,2,2,1,0
209,79,3,2,2,1,0
210,79,2,0,2,3,0
211,79,3,1,2,0,0
212,79,3,1,2,0,0
213,0,2,2,2,0,0
214,1,0,1,2,0,0
215,82,2,0,3,3,0
216,82,0,1,0,0,0
217,1,3,2,2,0,0
218,1,3,0,2,0,0
219,1,0,1,2,0,0
220,1,2,0,2,3,0
221,82,0,1,0,0,0
222,0,3,0,2,0,0
223,80,1,1,2,0,0
224,0,1,1,2,0,0
225,82,0,1,0,0,0
226,81,0,1,0,0,0
227,0,2,0,2,3,0
228,80,1,0,2,1,0
229,81,2,1,0,0,0
230,79,2,2,2,0,0
231,82,1,2,0,0,0
232,81,0,0,0,0,0
233,1,1,0,2,1,0
234,1,3,2,2,1,0
235,81,2,2,1,1,0
236,0,3,2,2,1,0
237,81,3,2,1,1,0
238,82,0,0,1,1,0
239,1,3,2,2,1,0
240,80,1,1,2,0,0
241,0,2,0,2,3,0
242,79,0,0,2,3,0
243,81,2,1,0,0,0
244,0,2,1,2,0,0
245,0,1,0,2,1,0
246,0,0,0,2,1,0
247,79,0,2,2,1,0
248,1,2,2,2,1,0
249,81,3,2,1,1,0
250,80,1,1,2,0,0
251,80,1,1,2,0,0
252,1,0,1,2,0,0
253,1,3,1,2,0,0
254,80,3,1,2,0,0
255,79,0,2,2,0,0
256,1,0,1,2,0,0
257,0,1,0,2,1,0
258,82,3,1,0,0,0
259,79,1,1,2,1,0
260,79,3,2,2,1,0
261,79,3,2,2,1,0
262,0,0,1,2,0,0
263,1,2,2,2,0,0
264,1,1,0,2,1,0
265,1,3,1,2,0,0
266,80,2,2,2,0,0
267,82,3,1,0,0,0
268,0,0,1,2,0,0
269,1,2,2,2,0,0
270,81,3,2,0,0,0
271,82,3,0,0,0,0
272,82,0,1,0,0,0
273,82,3,0,0,0,0
274,82,1,2,0,0,0
275,79,3,0,2,0,0
276,82,3,1,0,0,0
277,80,3,1,2,0,0
278,0,3,1,2,0,0
279,81,1,2,0,0,0
280,81,3,1,0,0,0
281,82,3,0,0,0,0
282,80,1,1,2,0,0
283,80,3,2,2,0,0
284,1,3,0,2,0,0
285,81,1,2,0,0,0
286,79,1,0,2,1,0
287,79,1,2,2,1,0
288,80,2,1,2,0,0
289,82,1,2,0,0,0
290,0,3,0,2,0,0
291,81,0,2,0,0,0
292,80,0,0,2,0,0
293,0,3,0,2,0,0
294,1,0,0,2,0,0
295,80,0,1,2,0,0
296,0,0,0,2,0,0
297,81,2,2,0,0,0
298,81,2,2,0,0,0
299,1,2,1,2,0,0
300,80,0,2,2,0,0
301,80,1,1,2,0,0
302,1,0,0,2,0,0
303,0,0,0,2,0,0
304,1,2,2,2,0,0
305,80,3,0,2,0,0
306,0,1,0,2,1,0
307,82,0,0,1,1,0
308,1,3,2,2,1,0
309,0,2,0,2,3,0
310,81,0,2,3,3,0
