Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,2,0,3,3,0
2,82,1,0,1,1,0
3,81,2,2,1,1,0
4,80,2,2,2,1,0
5,82,1,2,1,1,0
6,80,0,2,2,1,0
7,80,2,2,2,1,0
8,82,0,0,1,1,0
9,80,3,1,2,0,0
10,0,1,0,2,1,0
11,1,2,2,2,1,0
12,80,0,1,2,0,0
13,80,2,0,2,3,0
14,79,3,1,2,0,0
15,81,3,1,0,0,0
16,1,2,2,2,0,0
17,82,0,0,0,0,0
18,79,0,1,2,0,0
19,79,2,0,2,3,0
20,79,3,1,2,0,0
21,82,1,1,1,1,0
22,1,0,2,2,1,0
23,0,0,1,2,0,0
24,82,3,2,0,0,0
25,0,2,2,2,0,0
26,82,1,0,1,1,0
27,0,2,1,2,0,0
28,79,0,1,2,0,0
29,0,1,2,2,0,0
30,82,3,0,0,0,0
31,82,2,1,0,0,0
32,79,3,1,2,0,0
33,0,0,0,2,0,0
34,81,3,1,0,0,0
35,0,0,0,2,0,0
36,82,0,0,0,0,0
37,81,0,2,0,0,0
38,80,1,0,2,1,0
39,79,3,0,2,1,0
40,1,0,1,2,0,0
41,1,2,0,2,3,0
42,0,0,0,2,3,0
43,0,1,0,2,1,0
44,1,3,1,2,0,0
45,81,1,0,1,1,0
46,0,0,2,2,1,0
47,79,1,1,2,0,0
48,0,1,1,2,0,0
49,0,3,2,2,0,0
50,1,1,1,2,0,0
51,79,3,0,2,0,0
52,79,0,0,2,0,0
53,82,0,2,0,0,0
54,81,1,0,1,1,0
55,0,0,0,2,1,0
56,81,0,1,0,0,0
57,82,0,1,0,0,0
58,82,3,0,0,0,0
59,82,1,0,1,1,0
60,82,0,1,0,0,0
61,1,0,0,2,0,0
62,1,1,0,2,1,0
63,0,3,0,2,1,0
64,80,3,2,2,1,0
65,81,2,2,1,1,0
66,80,1,1,2,0,0
67,80,3,1,2,0,0
68,81,3,1,0,0,0
69,79,3,1,2,0,0
70,79,3,1,2,0,0
71,82,1,0,1,1,0
72,80,2,2,2,1,0
73,79,0,1,2,0,0
74,82,0,1,0,0,0
75,80,3,0,2,0,0
76,81,0,1,0,0,0
77,1,2,1,2,3,0
78,82,0,0,3,3,0
79,1,0,0,2,3,0
80,0,3,2,2,3,0
81,0,1,1,2,0,0
82,1,2,1,2,3,0
83,1,3,0,2,3,0
84,81,2,2,3,3,0
85,80,3,2,2,3,0
86,0,2,1,2,0,0
87,79,1,2,2,0,0
88,81,0,0,0,0,0
89,0,3,1,2,0,0
90,82,2,2,0,0,0
91,82,0,0,0,0,0
92,79,0,2,2,0,0
93,80,2,1,2,0,0
94,79,2,1,2,0,0
95,82,0,1,0,0,0
96,0,0,1,2,0,0
97,0,1,2,2,0,0
98,82,0,2,0,0,0
99,79,2,0,2,3,0
100,81,3,0,3,3,0
101,0,0,1,2,0,0
102,81,1,1,1,1,0
103,79,3,2,2,1,0
104,81,1,1,0,0,0
105,81,2,2,0,0,0
106,82,1,0,1,1,0
107,0,3,0,2,1,0
108,81,0,2,1,1,0
109,80,0,2,2,1,0
110,79,2,0,2,3,0
111,80,2,2,2,3,0
112,80,2,2,2,3,0
113,82,0,2,3,3,0
114,80,0,2,2,3,0
115,81,3,1,0,0,0
116,79,1,1,2,1,0
117,79,2,0,2,3,0
118,82,0,1,0,0,0
119,80,0,0,2,0,0
