Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,2,2,2,0
2,1,1,0,2,1,0
3,0,1,1,2,0,0
4,1,2,1,2,3,0
5,0,2,0,2,3,0
6,81,0,1,0,0,0
7,0,2,2,2,0,0
8,81,1,1,0,0,0
9,79,1,1,2,0,0
10,82,2,1,3,3,0
11,0,0,0,2,3,0
12,82,2,2,3,3,0
13,1,2,2,2,3,0
14,80,0,1,2,0,0
15,80,2,1,2,3,0
16,0,1,0,2,1,0
17,80,1,1,2,0,0
18,82,1,0,1,1,0
19,0,2,0,2,3,0
20,82,0,1,0,0,0
21,0,3,2,2,0,0
22,81,1,2,0,0,0
23,80,0,0,2,0,0
24,80,0,0,2,0,0
25,0,0,2,2,0,0
26,81,3,0,0,0,0
27,80,0,1,2,0,0
28,0,3,2,2,0,0
29,80,3,0,2,0,0
30,0,2,0,2,3,0
31,0,1,1,2,0,0
32,0,3,1,2,0,0
33,82,2,1,3,3,0
34,81,1,1,1,1,0
35,79,3,1,2,1,0
36,79,0,0,2,1,0
37,80,1,0,2,1,0
38,0,1,0,2,1,0
39,82,1,1,0,0,0
40,79,2,2,2,0,0
41,82,3,2,0,0,0
42,81,3,1,0,0,0
43,1,2,2,2,0,0
44,79,3,1,2,0,0
45,82,3,2,0,0,0
46,81,2,0,3,3,0
47,81,0,1,0,0,0
48,79,1,0,2,1,0
49,79,1,0,2,1,0
50,0,1,2,2,1,0
51,79,2,0,2,3,0
52,79,3,0,2,3,0
53,80,1,1,2,0,0
54,0,1,1,2,0,0
55,80,1,0,2,1,0
56,81,2,1,0,0,0
57,82,1,2,0,0,0
58,79,1,2,2,0,0
59,79,1,1,2,0,0
60,0,2,2,2,0,0
61,1,1,0,2,1,0
62,1,2,1,2,0,0
63,81,2,2,0,0,0
64,80,3,2,2,0,0
65,82,0,2,0,0,0
66,82,1,0,1,1,0
67,81,3,1,0,0,0
68,1,0,0,2,0,0
69,81,0,1,0,0,0
70,80,2,2,2,0,0
71,1,3,0,2,0,0
72,1,2,1,2,0,0
73,82,1,2,0,0,0
74,79,1,1,2,0,0
75,80,3,2,2,0,0
76,0,0,1,2,0,0
77,1,1,1,2,1,0
78,82,1,0,1,1,0
79,79,2,1,2,0,0
80,1,3,2,2,0,0
81,80,2,1,2,0,0
82,0,2,2,2,0,0
83,81,0,2,0,0,0
84,80,1,0,2,1,0
85,82,1,1,0,0,0
86,82,0,2,0,0,0
87,81,1,2,0,0,0
88,81,0,1,0,0,0
89,79,0,2,2,0,0
90,0,3,1,2,0,0
91,80,0,2,2,0,0
92,82,1,1,0,0,0
93,0,1,2,2,0,0
94,81,0,1,0,0,0
95,1,2,1,2,3,0
96,1,1,2,2,3,0
97,1,1,2,2,3,0
98,1,0,2,2,3,0
99,1,2,0,2,3,0
100,79,1,0,2,1,0
101,80,1,1,2,0,0
102,79,0,0,2,0,0
103,81,2,1,0,0,0
104,80,2,0,2,3,0
105,79,1,0,2,1,0
106,82,2,1,0,0,0
107,82,1,2,0,0,0
108,81,1,2,0,0,0
109,82,0,2,0,0,0
110,1,0,2,2,0,0
111,0,3,1,2,0,0
112,81,2,1,3,3,0
113,82,3,0,3,3,0
114,80,1,0,2,1,0
115,1,2,1,2,0,0
116,1,2,0,2,3,0
117,0,0,1,2,0,0
118,80,1,1,2,1,0
119,79,0,0,2,1,0
120,81,3,1,0,0,0
121,1,3,2,2,0,0
122,80,1,2,2,0,0
123,79,2,0,2,3,0
124,81,1,1,0,0,0
125,1,2,2,2,0,0
126,1,1,0,2,1,0
127,0,0,2,2,1,0
128,80,1,0,2,1,0
129,82,2,0,3,3,0
130,80,3,0,2,3,0
131,79,2,2,2,3,0
132,79,2,2,2,3,0
133,0,1,0,2,1,0
134,82,2,1,0,0,0
135,1,3,0,2,0,0
136,79,3,2,2,0,0
137,82,0,1,0,0,0
138,1,1,2,2,0,0
139,0,1,2,2,0,0
140,82,1,2,0,0,0
141,81,1,1,0,0,0
142,1,2,0,2,3,0
143,82,2,2,3,3,0
144,0,1,1,2,0,0
145,82,0,0,0,0,0
146,79,3,0,2,0,0
147,80,1,1,2,0,0
148,1,0,2,2,0,0
149,82,0,1,0,0,0
150,82,1,0,1,1,0
151,82,2,2,1,1,0
152,0,1,2,2,1,0
153,1,0,0,2,1,0
154,79,1,2,2,1,0
155,82,1,0,1,1,0
156,80,2,0,2,3,0
157,79,1,0,2,1,0
158,0,2,2,2,1,0
159,0,3,2,2,1,0
160,0,0,1,2,0,0
161,0,1,1,2,1,0
162,79,0,1,2,0,0
163,82,3,2,0,0,0
164,80,3,1,2,0,0
165,79,1,2,2,0,0
166,1,1,0,2,1,0
167,82,2,2,1,1,0
168,81,0,0,1,1,0
169,79,1,0,2,1,0
170,82,2,2,1,1,0
171,82,0,1,0,0,0
172,1,3,1,2,0,0
173,81,0,0,0,0,0
174,81,2,2,0,0,0
175,1,2,0,2,3,0
176,0,2,0,2,3,0
177,79,3,2,2,3,0
178,1,0,1,2,0,0
179,81,1,2,0,0,0
180,79,2,1,2,0,0
181,0,2,0,2,3,0
182,82,3,2,3,3,0
183,80,3,1,2,0,0
184,0,3,0,2,0,0
185,82,3,0,0,0,0
