Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,0,3,3,0
2,81,2,0,3,3,0
3,1,3,1,2,0,0
4,81,0,2,0,0,0
5,81,0,0,0,0,0
6,82,1,0,1,1,0
7,1,2,1,2,0,0
8,81,0,2,0,0,0
9,82,1,2,0,0,0
10,80,3,2,2,0,0
11,80,2,2,2,0,0
12,80,2,2,2,0,0
13,81,3,2,0,0,0
14,79,3,2,2,0,0
15,0,0,1,2,0,0
16,82,3,1,0,0,0
17,79,0,1,2,0,0
18,1,3,0,2,0,0
19,0,0,2,2,0,0
20,0,1,2,2,0,0
21,0,2,1,2,0,0
22,80,2,1,2,0,0
23,80,1,1,2,1,0
24,80,2,2,2,1,0
25,81,2,2,1,1,0
26,1,0,0,2,1,0
27,0,0,2,2,1,0
28,80,1,2,2,1,0
29,81,3,0,1,1,0
