Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,2,0,2,3,0
2,0,3,2,2,3,0
3,81,1,1,0,0,0
4,80,1,2,2,0,0
5,0,2,1,2,0,0
6,80,0,0,2,0,0
7,81,2,2,0,0,0
8,82,2,1,0,0,0
9,82,1,2,0,0,0
10,82,1,1,0,0,0
11,81,0,1,0,0,0
12,0,2,0,2,3,0
13,81,2,1,0,0,0
14,1,2,0,2,3,0
15,82,2,2,3,3,0
16,1,0,0,2,3,0
17,80,0,2,2,3,0
18,0,0,0,2,3,0
19,81,3,2,3,3,0
20,1,0,0,2,3,0
21,80,1,0,2,1,0
22,80,0,0,2,1,0
23,1,0,1,2,0,0
24,1,0,1,2,0,0
25,0,1,1,2,1,0
26,82,1,1,1,1,0
27,0,1,0,2,1,0
28,1,1,1,2,0,0
29,81,2,2,0,0,0
30,79,0,2,2,0,0
31,81,1,1,0,0,0
32,79,1,2,2,0,0
33,1,0,1,2,0,0
34,82,2,0,3,3,0
35,0,3,2,2,3,0
36,79,0,2,2,3,0
37,1,0,0,2,3,0
38,79,3,1,2,0,0
39,0,2,1,2,3,0
40,79,0,0,2,3,0
41,79,2,2,2,3,0
42,80,0,1,2,0,0
43,0,1,0,2,1,0
44,81,2,2,1,1,0
45,81,3,1,0,0,0
46,79,0,2,2,0,0
47,80,0,2,2,0,0
48,81,1,2,0,0,0
49,0,3,0,2,0,0
50,79,0,0,2,0,0
51,1,1,2,2,0,0
52,81,2,2,0,0,0
53,82,3,2,0,0,0
54,80,3,0,2,0,0
55,0,1,1,2,0,0
56,82,3,0,0,0,0
57,80,1,2,2,0,0
58,80,2,2,2,0,0
59,0,0,0,2,0,0
60,81,2,0,3,3,0
61,1,2,1,2,0,0
62,81,2,0,3,3,0
63,0,1,1,2,0,0
64,1,2,0,2,3,0
65,81,0,0,3,3,0
66,0,3,1,2,0,0
67,1,3,2,2,0,0
68,0,1,1,2,0,0
69,79,3,1,2,0,0
70,82,1,0,1,1,0
71,80,2,1,2,0,0
72,82,1,2,0,0,0
73,79,3,1,2,0,0
74,82,2,1,3,3,0
75,79,3,1,2,3,0
76,79,0,1,2,0,0
77,82,1,1,1,1,0
78,79,2,2,2,1,0
79,82,0,2,1,1,0
80,81,1,2,1,1,0
81,82,3,1,0,0,0
82,82,3,0,0,0,0
83,80,2,0,2,3,0
84,0,0,1,2,0,0
85,81,3,2,0,0,0
86,80,2,2,2,0,0
87,0,1,0,2,1,0
88,80,1,2,2,1,0
89,0,1,2,2,1,0
90,81,1,0,1,1,0
91,81,3,2,1,1,0
92,1,2,2,2,1,0
93,0,2,1,2,0,0
94,82,3,2,0,0,0
95,0,2,1,2,0,0
96,82,1,0,1,1,0
97,79,3,1,2,0,0
98,79,1,2,2,0,0
99,82,1,0,1,1,0
100,81,3,2,1,1,0
101,80,0,1,2,0,0
102,1,3,2,2,0,0
103,79,0,0,2,0,0
104,1,3,0,2,0,0
105,79,1,0,2,1,0
106,80,0,1,2,0,0
107,0,1,2,2,0,0
108,80,0,2,2,0,0
109,82,0,0,0,0,0
110,80,3,1,2,0,0
111,79,2,0,2,3,0
112,82,1,1,0,0,0
113,82,2,0,3,3,0
114,1,3,1,2,0,0
115,0,0,2,2,0,0
116,81,3,2,0,0,0
117,81,2,1,0,0,0
118,82,2,1,0,0,0
119,79,2,0,2,3,0
120,0,2,0,2,3,0
121,82,3,2,3,3,0
122,1,2,0,2,3,0
123,81,3,1,0,0,0
124,79,2,1,2,3,0
125,79,2,2,2,3,0
126,79,0,2,2,3,0
127,0,0,2,2,3,0
128,1,1,2,2,3,0
129,1,2,1,2,0,0
130,1,0,2,2,0,0
131,82,1,1,0,0,0
132,79,3,2,2,0,0
133,80,2,0,2,3,0
134,1,1,0,2,1,0
135,81,2,0,3,3,0
136,0,1,2,2,3,0
137,82,2,2,3,3,0
138,1,1,0,2,1,0
139,1,2,1,2,0,0
140,80,3,0,2,0,0
141,0,3,0,2,0,0
142,79,2,1,2,0,0
143,80,0,1,2,0,0
144,80,2,0,2,3,0
145,81,0,2,3,3,0
146,0,3,0,2,3,0
147,81,2,2,3,3,0
148,0,0,2,2,3,0
149,80,1,2,2,3,0
150,1,2,0,2,3,0
