Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,0,2,2,0
2,1,3,0,2,2,0
3,0,1,2,2,2,0
4,0,3,0,2,2,0
5,80,0,2,2,2,0
6,79,1,0,2,1,0
7,79,3,0,2,1,0
8,81,0,2,1,1,0
9,81,3,0,1,1,0
10,80,2,2,2,1,0
11,1,3,2,2,1,0
12,80,0,0,2,1,0
13,79,3,0,2,1,0
14,82,3,1,0,0,0
15,80,0,1,2,0,0
16,79,1,0,2,1,0
17,82,2,0,3,3,0
18,1,1,1,2,0,0
19,1,1,0,2,1,0
20,80,1,2,2,1,0
21,0,3,2,2,1,0
22,79,0,0,2,1,0
23,81,2,1,0,0,0
24,1,3,2,2,0,0
25,1,2,2,2,0,0
26,1,2,0,2,3,0
27,81,0,2,3,3,0
28,1,3,0,2,3,0
29,80,3,1,2,0,0
30,82,3,0,0,0,0
31,82,1,0,1,1,0
32,79,2,1,2,0,0
33,0,2,0,2,3,0
34,0,3,2,2,3,0
35,0,1,1,2,0,0
36,79,1,2,2,0,0
37,82,2,2,0,0,0
38,81,0,1,0,0,0
39,79,0,0,2,0,0
40,82,2,1,0,0,0
41,80,1,2,2,0,0
42,79,0,0,2,0,0
43,1,0,1,2,0,0
44,0,0,0,2,0,0
45,81,2,1,0,0,0
46,82,1,1,1,1,0
47,81,2,2,1,1,0
48,81,1,1,0,0,0
49,0,1,1,2,0,0
50,0,0,1,2,0,0
51,79,0,1,2,0,0
52,80,1,0,2,1,0
53,1,0,0,2,1,0
54,82,1,1,0,0,0
55,82,2,0,3,3,0
56,82,1,1,0,0,0
57,81,1,1,0,0,0
58,82,1,2,0,0,0
59,82,0,0,0,0,0
60,0,1,2,2,0,0
61,82,1,2,0,0,0
62,0,0,2,2,0,0
63,1,3,1,2,0,0
64,79,1,2,2,0,0
65,1,0,0,2,0,0
66,79,2,2,2,0,0
67,81,2,1,0,0,0
68,82,0,0,0,0,0
69,79,1,2,2,0,0
70,0,3,0,2,0,0
71,82,3,1,0,0,0
72,79,0,2,2,0,0
73,79,3,2,2,0,0
74,1,3,0,2,0,0
75,81,2,2,0,0,0
76,82,0,0,0,0,0
77,1,1,2,2,0,0
78,1,0,0,2,0,0
79,80,2,2,2,0,0
80,1,3,2,2,0,0
81,0,0,1,2,0,0
82,1,2,1,2,3,0
83,1,3,0,2,3,0
84,80,1,0,2,1,0
85,0,3,1,2,0,0
86,80,0,2,2,0,0
87,0,1,0,2,1,0
88,79,2,1,2,0,0
89,79,0,2,2,0,0
90,80,0,1,2,0,0
91,79,1,2,2,0,0
92,1,2,0,2,3,0
93,82,0,1,0,0,0
94,79,1,0,2,1,0
95,81,0,2,1,1,0
96,1,3,2,2,1,0
97,0,1,1,2,0,0
98,0,2,2,2,0,0
99,82,1,2,0,0,0
100,0,3,0,2,0,0
101,1,0,2,2,0,0
