Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,81,0,2,2,2,0
3,82,3,1,0,0,0
4,79,0,1,2,0,0
5,82,3,0,0,0,0
6,81,1,0,1,1,0
7,0,2,2,2,1,0
8,80,1,1,2,0,0
9,0,0,2,2,0,0
10,80,3,1,2,0,0
11,1,2,1,2,3,0
12,80,0,0,2,3,0
13,79,0,0,2,3,0
14,80,3,0,2,3,0
15,81,2,2,3,3,0
16,1,3,2,2,3,0
17,0,1,0,2,1,0
18,82,1,0,1,1,0
19,82,3,2,1,1,0
20,1,0,1,2,0,0
21,81,2,0,3,3,0
22,81,1,1,0,0,0
23,1,0,2,2,0,0
24,80,1,2,2,0,0
25,81,2,1,0,0,0
26,80,1,1,2,1,0
27,81,1,2,1,1,0
28,81,1,2,1,1,0
29,1,1,0,2,1,0
30,82,0,2,1,1,0
31,80,2,1,2,0,0
32,1,1,1,2,1,0
33,81,0,0,1,1,0
34,0,3,2,2,1,0
35,80,1,0,2,1,0
36,1,0,2,2,1,0
37,79,0,1,2,0,0
38,79,2,2,2,0,0
39,1,1,2,2,0,0
40,80,0,1,2,0,0
41,81,1,2,0,0,0
42,79,2,2,2,0,0
43,80,1,1,2,0,0
44,79,2,1,2,3,0
45,82,1,2,3,3,0
46,0,0,2,2,3,0
47,80,0,2,2,3,0
48,82,3,2,3,3,0
49,1,2,2,2,3,0
50,80,1,2,2,3,0
51,82,3,1,0,0,0
52,82,3,0,0,0,0
53,80,0,0,2,0,0
54,80,1,1,2,0,0
55,80,0,0,2,0,0
56,82,0,2,0,0,0
57,0,2,2,2,0,0
58,0,0,0,2,0,0
59,0,0,1,2,0,0
60,1,0,1,2,0,0
61,0,1,2,2,0,0
62,80,2,2,2,0,0
63,81,0,2,0,0,0
64,80,0,1,2,0,0
65,0,3,1,2,0,0
66,82,2,2,0,0,0
67,1,3,2,2,0,0
