Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,2,0,3,3,0
2,82,3,0,3,3,0
3,82,3,2,3,3,0
4,80,3,0,2,3,0
5,79,0,2,2,3,0
6,82,1,1,0,0,0
7,82,0,0,0,0,0
8,80,0,0,2,0,0
9,79,0,2,2,0,0
10,1,0,1,2,0,0
11,82,0,2,0,0,0
12,79,1,1,2,0,0
13,79,2,2,2,0,0
14,1,2,2,2,0,0
15,80,3,0,2,0,0
16,81,3,2,0,0,0
17,80,3,1,2,0,0
18,79,3,1,2,0,0
19,82,0,0,0,0,0
20,80,2,2,2,0,0
21,1,1,1,2,0,0
22,80,3,0,2,0,0
23,79,2,1,2,0,0
24,82,1,1,1,1,0
25,1,0,0,2,1,0
26,81,1,2,1,1,0
27,81,1,0,1,1,0
28,0,0,0,2,1,0
29,81,2,2,1,1,0
