Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,3,1,2,0,0
2,0,1,1,2,1,0
3,0,2,2,2,1,0
4,82,3,0,1,1,0
5,0,2,0,2,3,0
6,0,1,1,2,0,0
7,81,2,2,0,0,0
8,79,2,0,2,3,0
9,80,1,1,2,0,0
10,79,3,2,2,0,0
11,79,3,0,2,0,0
12,80,0,1,2,0,0
13,79,3,0,2,0,0
14,79,1,2,2,0,0
15,80,3,0,2,0,0
16,79,1,2,2,0,0
17,0,0,0,2,0,0
18,0,1,2,2,0,0
19,1,1,2,2,0,0
20,1,2,0,2,3,0
21,81,3,1,0,0,0
22,80,0,2,2,0,0
23,0,3,0,2,0,0
24,1,0,1,2,0,0
25,80,0,0,2,0,0
26,80,1,2,2,0,0
27,80,2,1,2,0,0
28,1,2,2,2,0,0
29,82,0,2,0,0,0
30,1,3,1,2,0,0
31,79,0,0,2,0,0
32,82,0,0,0,0,0
33,79,1,1,2,0,0
34,80,1,2,2,0,0
35,82,0,1,0,0,0
36,1,2,2,2,0,0
37,79,3,0,2,0,0
38,1,0,0,2,0,0
39,1,1,2,2,0,0
40,1,3,1,2,0,0
41,1,3,1,2,0,0
42,0,1,0,2,1,0
43,0,2,1,2,0,0
44,81,1,1,1,1,0
45,0,0,1,2,0,0
46,1,1,2,2,0,0
47,81,3,2,0,0,0
48,81,1,1,0,0,0
49,0,0,0,2,0,0
50,79,1,2,2,0,0
51,1,1,1,2,0,0
52,1,3,0,2,0,0
53,0,0,0,2,0,0
54,82,2,2,0,0,0
55,0,2,1,2,0,0
56,79,0,0,2,0,0
57,81,3,1,0,0,0
58,79,2,2,2,0,0
59,0,2,0,2,3,0
60,80,0,1,2,0,0
61,82,1,0,1,1,0
62,79,0,1,2,0,0
63,81,2,2,0,0,0
64,81,3,0,0,0,0
65,81,1,0,1,1,0
66,81,0,0,1,1,0
67,0,3,1,2,0,0
68,80,2,1,2,3,0
69,80,3,2,2,3,0
70,80,0,1,2,0,0
71,79,1,0,2,1,0
72,79,1,2,2,1,0
73,80,3,1,2,0,0
74,0,0,1,2,0,0
75,1,0,2,2,0,0
76,82,3,2,0,0,0
77,80,0,2,2,0,0
78,1,0,0,2,0,0
79,81,0,0,0,0,0
80,0,3,0,2,0,0
81,0,3,1,2,0,0
82,0,0,0,2,0,0
83,79,2,0,2,3,0
84,1,1,2,2,3,0
85,79,2,1,2,0,0
86,82,3,1,0,0,0
87,79,2,1,2,3,0
88,81,3,1,3,3,0
89,1,3,0,2,3,0
90,0,0,1,2,0,0
91,82,1,2,0,0,0
92,82,1,0,1,1,0
93,1,0,1,2,0,0
94,1,3,2,2,0,0
95,80,3,1,2,0,0
96,1,1,1,2,1,0
97,81,2,1,3,3,0
98,81,2,2,3,3,0
99,0,0,2,2,3,0
100,1,1,2,2,3,0
101,1,3,1,2,0,0
102,81,1,0,1,1,0
103,1,1,1,2,0,0
104,79,2,1,2,3,0
105,82,0,2,3,3,0
106,82,0,2,3,3,0
107,80,1,1,2,0,0
108,79,0,2,2,0,0
109,82,0,0,0,0,0
110,1,1,2,2,0,0
111,79,3,1,2,0,0
112,80,2,2,2,0,0
113,1,0,1,2,0,0
114,81,1,1,1,1,0
115,79,3,0,2,1,0
116,79,2,1,2,0,0
117,0,3,1,2,0,0
118,81,3,0,0,0,0
119,81,1,2,0,0,0
120,82,1,1,0,0,0
121,80,3,1,2,0,0
122,82,3,0,0,0,0
123,79,2,2,2,0,0
124,82,0,1,0,0,0
125,1,1,0,2,1,0
126,82,3,1,0,0,0
127,1,3,0,2,0,0
128,81,3,2,0,0,0
129,79,2,1,2,0,0
130,1,3,2,2,0,0
131,0,3,2,2,0,0
132,1,2,2,2,0,0
133,1,0,0,2,0,0
134,0,1,0,2,1,0
135,1,3,0,2,1,0
136,0,1,1,2,0,0
137,1,0,1,2,0,0
138,81,1,1,1,1,0
139,1,3,0,2,1,0
140,81,2,0,3,3,0
141,82,3,1,0,0,0
142,81,3,1,0,0,0
143,0,1,1,2,1,0
144,81,2,0,3,3,0
145,1,1,2,2,3,0
146,80,3,1,2,0,0
147,1,2,1,2,3,0
148,81,0,0,3,3,0
149,80,2,1,2,0,0
150,82,2,2,0,0,0
151,82,1,2,0,0,0
152,81,0,1,0,0,0
153,1,3,1,2,0,0
154,79,0,0,2,0,0
155,79,1,2,2,0,0
156,79,1,1,2,0,0
157,0,2,2,2,0,0
158,79,3,1,2,0,0
159,80,3,2,2,0,0
160,1,3,1,2,0,0
161,80,3,2,2,0,0
162,79,2,2,2,0,0
163,1,0,2,2,0,0
164,0,3,0,2,0,0
