Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,3,0,2,2,0
2,82,3,0,2,2,0
3,1,1,2,2,2,0
4,79,1,1,2,0,0
5,1,0,1,2,0,0
6,79,1,2,2,0,0
7,81,1,2,0,0,0
8,79,2,0,2,3,0
9,79,2,0,2,3,0
10,79,1,0,2,1,0
11,82,2,2,1,1,0
12,82,1,1,0,0,0
13,79,3,1,2,0,0
14,80,3,1,2,0,0
15,82,3,1,0,0,0
16,80,3,1,2,0,0
17,0,1,1,2,1,0
18,1,2,1,2,3,0
19,79,1,2,2,3,0
20,79,0,1,2,0,0
21,81,0,1,0,0,0
22,82,2,1,3,3,0
23,79,3,0,2,3,0
24,81,0,0,3,3,0
25,81,0,2,3,3,0
26,81,1,1,0,0,0
27,1,2,0,2,3,0
28,81,0,0,3,3,0
29,79,0,2,2,3,0
30,1,0,1,2,0,0
31,82,3,1,0,0,0
32,79,3,2,2,0,0
33,79,1,2,2,0,0
34,79,0,0,2,0,0
35,79,1,2,2,0,0
36,0,0,1,2,0,0
37,81,2,2,0,0,0
38,80,3,1,2,0,0
39,0,3,1,2,0,0
40,82,2,2,0,0,0
41,82,3,1,0,0,0
42,81,3,0,0,0,0
43,82,3,1,0,0,0
44,80,3,0,2,0,0
45,81,1,2,0,0,0
46,80,1,2,2,0,0
47,81,3,0,0,0,0
48,82,0,1,0,0,0
49,0,0,2,2,0,0
50,80,0,0,2,0,0
51,79,3,1,2,0,0
52,0,2,1,2,3,0
53,79,2,1,2,3,0
54,82,2,1,3,3,0
55,0,0,0,2,3,0
56,0,2,0,2,3,0
57,82,1,1,0,0,0
58,79,0,2,2,0,0
59,0,0,0,2,0,0
60,82,0,2,0,0,0
61,80,3,0,2,0,0
62,80,1,1,2,0,0
63,0,2,2,2,0,0
64,80,0,0,2,0,0
65,80,2,2,2,0,0
66,1,0,1,2,0,0
67,80,3,1,2,0,0
68,1,2,2,2,0,0
69,81,3,1,0,0,0
70,0,1,2,2,0,0
71,1,0,0,2,0,0
72,0,1,0,2,1,0
73,81,2,2,1,1,0
74,81,3,2,1,1,0
75,80,0,2,2,1,0
76,79,2,0,2,3,0
77,82,2,0,3,3,0
78,1,3,0,2,3,0
79,0,0,2,2,3,0
80,81,1,2,3,3,0
81,79,0,0,2,3,0
82,79,1,0,2,1,0
83,0,1,0,2,1,0
84,82,2,0,3,3,0
85,79,1,0,2,1,0
86,81,1,2,1,1,0
87,81,2,0,3,3,0
88,80,1,0,2,1,0
89,0,1,1,2,0,0
90,79,3,1,2,0,0
91,0,3,1,2,0,0
92,82,2,1,3,3,0
93,82,2,0,3,3,0
94,1,1,0,2,1,0
95,1,0,1,2,0,0
96,82,2,1,3,3,0
97,0,1,1,2,1,0
98,82,0,1,0,0,0
99,82,0,2,0,0,0
100,79,2,2,2,0,0
101,79,2,1,2,0,0
102,82,1,0,1,1,0
103,81,0,2,1,1,0
104,81,1,0,1,1,0
105,81,2,2,1,1,0
106,81,2,2,1,1,0
107,79,3,1,2,0,0
108,79,0,0,2,0,0
109,0,2,2,2,0,0
110,80,2,2,2,0,0
111,80,3,0,2,0,0
112,79,2,1,2,0,0
113,1,2,0,2,3,0
114,0,0,1,2,0,0
115,0,1,2,2,0,0
116,0,0,2,2,0,0
117,81,0,1,0,0,0
118,82,3,1,0,0,0
119,79,0,0,2,0,0
120,1,3,1,2,0,0
121,82,0,0,0,0,0
122,1,2,1,2,0,0
123,80,0,1,2,0,0
124,82,0,1,0,0,0
125,81,3,0,0,0,0
126,82,0,1,0,0,0
127,1,2,2,2,0,0
128,81,0,2,0,0,0
129,1,0,2,2,0,0
130,80,0,0,2,0,0
131,81,0,2,0,0,0
132,80,2,2,2,0,0
133,81,2,1,0,0,0
134,82,3,2,0,0,0
135,0,0,0,2,0,0
136,80,1,0,2,1,0
137,1,3,1,2,0,0
138,79,3,1,2,0,0
139,80,1,2,2,0,0
140,80,1,0,2,1,0
141,82,3,0,1,1,0
142,80,0,2,2,1,0
143,0,2,0,2,3,0
144,0,3,2,2,3,0
145,81,0,2,3,3,0
146,82,1,1,0,0,0
147,1,1,0,2,1,0
148,82,2,0,3,3,0
149,82,0,1,0,0,0
150,82,2,1,3,3,0
151,0,2,1,2,3,0
152,81,0,2,3,3,0
153,82,1,1,0,0,0
154,82,1,1,0,0,0
155,81,3,0,0,0,0
156,81,0,2,0,0,0
157,82,3,2,0,0,0
158,79,2,2,2,0,0
159,80,2,2,2,0,0
160,81,0,1,0,0,0
161,82,2,1,3,3,0
162,81,0,2,3,3,0
163,1,1,1,2,0,0
164,80,0,2,2,0,0
165,79,1,0,2,1,0
166,80,3,2,2,1,0
167,80,0,2,2,1,0
168,79,2,2,2,1,0
169,79,1,2,2,1,0
170,82,1,0,1,1,0
171,0,0,1,2,0,0
172,82,0,0,0,0,0
173,80,1,2,2,0,0
174,81,3,2,0,0,0
175,81,2,0,3,3,0
176,80,2,2,2,3,0
177,1,3,2,2,3,0
178,0,3,0,2,3,0
179,80,3,2,2,3,0
180,79,1,2,2,3,0
181,79,1,2,2,3,0
182,79,0,1,2,0,0
183,79,1,2,2,0,0
184,79,2,2,2,0,0
185,80,1,1,2,0,0
186,79,1,2,2,0,0
187,1,0,2,2,0,0
188,79,3,2,2,0,0
189,80,3,1,2,0,0
190,81,2,0,3,3,0
191,1,2,1,2,0,0
192,81,2,1,0,0,0
