Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,0,2,2,0
2,80,2,1,2,0,0
3,0,2,0,2,3,0
4,82,0,2,3,3,0
5,1,0,1,2,0,0
6,82,3,2,0,0,0
7,81,0,0,0,0,0
8,79,0,1,2,0,0
9,80,2,0,2,3,0
10,81,0,1,0,0,0
11,1,1,1,2,1,0
12,81,0,0,1,1,0
13,80,0,0,2,1,0
14,1,3,0,2,1,0
15,1,0,2,2,1,0
16,0,3,2,2,1,0
17,1,2,1,2,0,0
18,82,2,1,0,0,0
19,79,3,1,2,0,0
20,79,0,0,2,0,0
21,81,2,2,0,0,0
22,1,0,2,2,0,0
23,79,1,0,2,1,0
24,82,2,0,3,3,0
25,81,2,1,0,0,0
26,82,1,1,1,1,0
27,80,3,1,2,1,0
28,81,2,1,3,3,0
29,81,3,2,3,3,0
30,81,3,1,0,0,0
31,0,0,2,2,0,0
32,80,2,0,2,3,0
33,0,2,0,2,3,0
34,81,2,1,0,0,0
35,82,0,2,0,0,0
36,79,2,2,2,0,0
37,81,3,2,0,0,0
38,79,2,2,2,0,0
39,79,2,0,2,3,0
40,80,0,1,2,0,0
41,1,3,1,2,0,0
42,82,0,0,0,0,0
43,1,3,0,2,0,0
44,80,2,1,2,0,0
45,82,3,1,0,0,0
46,1,3,0,2,0,0
47,79,3,1,2,0,0
48,81,1,1,1,1,0
49,81,2,1,3,3,0
50,81,0,0,3,3,0
51,82,0,2,3,3,0
52,80,2,0,2,3,0
53,0,1,2,2,3,0
54,0,2,0,2,3,0
55,80,3,1,2,0,0
56,79,2,1,2,3,0
57,1,2,1,2,3,0
58,80,3,2,2,3,0
59,82,0,0,3,3,0
60,81,1,2,3,3,0
61,81,1,2,3,3,0
62,80,1,0,2,1,0
63,81,2,1,0,0,0
64,80,3,0,2,0,0
65,1,2,0,2,3,0
66,82,3,2,3,3,0
67,79,1,2,2,3,0
68,80,1,2,2,3,0
69,80,0,0,2,3,0
70,81,3,1,0,0,0
71,79,1,0,2,1,0
72,1,2,2,2,1,0
73,81,2,1,0,0,0
74,0,3,1,2,0,0
75,1,0,0,2,0,0
76,80,3,1,2,0,0
