Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,0,2,3,0
2,0,1,2,2,3,0
3,1,0,2,2,3,0
4,81,0,2,3,3,0
5,0,3,0,2,3,0
6,79,0,1,2,0,0
7,82,0,1,0,0,0
8,81,1,1,1,1,0
9,0,3,2,2,1,0
10,81,1,1,0,0,0
11,79,1,1,2,0,0
12,81,3,0,0,0,0
13,82,1,0,1,1,0
14,82,1,0,1,1,0
15,1,3,1,2,0,0
16,0,3,1,2,0,0
17,0,2,2,2,0,0
18,79,3,2,2,0,0
19,0,2,2,2,0,0
20,79,0,2,2,0,0
21,1,1,2,2,0,0
22,1,0,2,2,0,0
23,1,0,0,2,0,0
24,80,3,2,2,0,0
25,1,3,0,2,0,0
26,80,0,2,2,0,0
27,79,0,1,2,0,0
28,81,2,2,0,0,0
29,81,1,0,1,1,0
30,0,0,1,2,0,0
31,1,3,0,2,0,0
32,82,0,2,0,0,0
33,81,1,2,0,0,0
34,82,3,2,0,0,0
35,82,3,2,0,0,0
36,0,2,0,2,3,0
37,82,2,2,3,3,0
38,1,1,2,2,3,0
39,0,2,2,2,3,0
40,1,3,0,2,3,0
41,0,1,1,2,0,0
42,80,0,1,2,0,0
43,0,3,0,2,0,0
44,82,2,1,0,0,0
45,81,3,0,0,0,0
46,81,2,2,0,0,0
47,82,0,2,0,0,0
48,79,0,2,2,0,0
49,1,1,2,2,0,0
50,79,0,1,2,0,0
51,82,1,1,1,1,0
52,82,0,1,0,0,0
53,79,1,1,2,1,0
54,0,2,1,2,3,0
55,0,3,0,2,3,0
56,79,0,1,2,0,0
57,82,1,2,0,0,0
58,0,1,2,2,0,0
59,82,3,0,0,0,0
60,81,0,2,0,0,0
61,81,2,2,0,0,0
62,81,1,0,1,1,0
63,81,1,2,1,1,0
64,0,1,0,2,1,0
65,81,2,2,1,1,0
66,81,3,1,0,0,0
67,0,2,0,2,3,0
68,1,3,1,2,0,0
69,79,0,0,2,0,0
70,0,1,1,2,0,0
71,1,1,0,2,1,0
72,1,0,1,2,0,0
73,82,1,0,1,1,0
74,80,3,2,2,1,0
75,82,0,0,1,1,0
76,1,3,2,2,1,0
77,1,3,0,2,1,0
78,80,0,1,2,0,0
79,81,2,0,3,3,0
80,81,2,1,0,0,0
81,82,1,0,1,1,0
82,79,2,2,2,1,0
83,1,1,2,2,1,0
84,81,0,2,1,1,0
85,81,3,1,0,0,0
86,82,2,2,0,0,0
87,80,2,1,2,0,0
88,1,3,0,2,0,0
89,0,3,2,2,0,0
90,1,2,1,2,0,0
91,80,3,1,2,0,0
92,1,0,1,2,0,0
93,0,2,2,2,0,0
94,1,1,1,2,0,0
95,81,1,2,0,0,0
96,1,3,2,2,0,0
97,1,0,1,2,0,0
98,82,3,2,0,0,0
99,1,2,2,2,0,0
100,80,2,0,2,3,0
101,80,0,1,2,0,0
102,1,3,2,2,0,0
103,80,2,1,2,0,0
104,81,3,0,0,0,0
105,80,0,1,2,0,0
106,82,1,2,0,0,0
107,0,0,2,2,0,0
108,79,0,0,2,0,0
109,79,2,0,2,3,0
110,1,2,2,2,3,0
111,79,1,1,2,0,0
112,80,1,2,2,0,0
113,0,2,1,2,0,0
114,1,0,1,2,0,0
115,80,2,2,2,0,0
116,1,1,0,2,1,0
117,1,0,1,2,0,0
118,80,1,0,2,1,0
119,82,0,2,1,1,0
120,1,0,0,2,1,0
121,81,2,1,0,0,0
122,80,0,1,2,0,0
123,82,0,2,0,0,0
124,81,2,0,3,3,0
125,0,2,0,2,3,0
126,81,2,1,0,0,0
127,79,2,0,2,3,0
128,81,2,2,3,3,0
129,82,1,0,1,1,0
130,1,0,0,2,1,0
131,1,1,1,2,0,0
132,82,0,0,0,0,0
133,82,3,0,0,0,0
134,82,0,0,0,0,0
135,0,3,2,2,0,0
136,81,3,2,0,0,0
137,0,1,0,2,1,0
138,1,3,2,2,1,0
139,82,1,2,1,1,0
140,81,3,0,1,1,0
141,80,0,0,2,1,0
142,80,0,2,2,1,0
143,1,2,1,2,0,0
144,0,0,1,2,0,0
145,81,2,1,3,3,0
146,81,3,0,3,3,0
147,0,3,1,2,0,0
148,0,2,1,2,3,0
149,0,3,1,2,3,0
150,80,1,0,2,1,0
151,80,1,0,2,1,0
152,81,3,1,0,0,0
153,0,0,0,2,0,0
154,79,3,1,2,0,0
155,1,3,2,2,0,0
156,80,2,0,2,3,0
157,82,3,0,3,3,0
158,82,3,2,3,3,0
159,82,3,1,0,0,0
160,81,0,0,0,0,0
161,1,2,0,2,3,0
162,81,0,0,3,3,0
163,0,2,1,2,0,0
164,79,0,1,2,0,0
165,80,2,1,2,3,0
166,80,2,2,2,3,0
167,79,1,1,2,0,0
168,82,0,2,0,0,0
169,82,3,0,0,0,0
170,79,2,1,2,0,0
171,80,0,2,2,0,0
172,79,3,0,2,0,0
173,81,3,1,0,0,0
174,1,3,1,2,0,0
175,0,3,2,2,0,0
176,80,2,1,2,0,0
177,1,1,0,2,1,0
178,0,0,0,2,1,0
179,0,3,0,2,1,0
180,79,1,2,2,1,0
181,1,1,1,2,0,0
182,79,0,0,2,0,0
183,0,3,1,2,0,0
184,81,1,1,1,1,0
185,80,3,2,2,1,0
186,82,3,2,1,1,0
187,82,0,2,1,1,0
188,82,0,2,1,1,0
189,1,2,0,2,3,0
190,79,1,1,2,0,0
191,80,0,0,2,0,0
192,80,1,2,2,0,0
193,81,3,1,0,0,0
194,1,2,0,2,3,0
195,79,1,2,2,3,0
196,82,2,1,0,0,0
197,82,3,0,0,0,0
198,79,2,2,2,0,0
199,81,3,1,0,0,0
200,1,0,0,2,0,0
201,80,3,2,2,0,0
202,79,3,0,2,0,0
203,0,1,0,2,1,0
204,79,1,0,2,1,0
205,81,0,0,1,1,0
206,79,3,2,2,1,0
207,79,2,1,2,0,0
208,79,2,2,2,0,0
209,1,2,1,2,0,0
210,82,1,2,0,0,0
211,81,3,2,0,0,0
