Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,2,2,2,2,0
2,80,2,2,2,2,0
3,79,0,2,2,2,0
4,1,2,0,2,3,0
5,81,2,2,3,3,0
6,0,0,0,2,3,0
7,81,0,1,0,0,0
8,80,0,0,2,0,0
9,82,2,0,3,3,0
10,81,2,1,0,0,0
11,1,2,0,2,3,0
12,81,1,1,0,0,0
13,0,1,0,2,1,0
14,79,1,1,2,0,0
15,79,3,0,2,0,0
16,0,1,2,2,0,0
17,80,1,2,2,0,0
18,0,0,1,2,0,0
19,79,0,2,2,0,0
20,82,1,0,1,1,0
21,0,0,2,2,1,0
22,0,0,2,2,1,0
23,81,3,2,1,1,0
24,79,1,0,2,1,0
25,79,1,0,2,1,0
26,80,0,2,2,1,0
27,80,0,2,2,1,0
28,81,2,1,0,0,0
29,82,0,0,0,0,0
30,0,1,0,2,1,0
31,1,2,1,2,0,0
32,1,1,0,2,1,0
33,0,0,0,2,1,0
34,1,1,2,2,1,0
35,82,3,0,1,1,0
36,1,0,1,2,0,0
37,81,3,1,0,0,0
38,79,0,1,2,0,0
39,1,2,0,2,3,0
40,0,2,1,2,0,0
41,79,2,1,2,0,0
42,82,1,0,1,1,0
43,0,1,2,2,1,0
44,82,0,0,1,1,0
45,79,3,1,2,0,0
46,0,3,0,2,0,0
47,81,2,1,0,0,0
48,80,3,1,2,0,0
49,80,3,1,2,0,0
50,82,3,2,0,0,0
51,0,2,1,2,0,0
52,1,0,2,2,0,0
53,82,1,0,1,1,0
54,0,3,0,2,1,0
55,0,3,1,2,0,0
56,80,1,0,2,1,0
57,0,2,0,2,3,0
58,79,1,1,2,0,0
59,79,3,2,2,0,0
60,81,0,1,0,0,0
61,80,3,2,2,0,0
62,0,3,2,2,0,0
63,1,0,0,2,0,0
64,81,0,1,0,0,0
65,82,1,0,1,1,0
66,0,1,2,2,1,0
67,82,2,1,0,0,0
68,81,0,0,0,0,0
69,80,2,0,2,3,0
70,80,0,2,2,3,0
71,82,1,2,3,3,0
72,1,1,2,2,3,0
73,0,1,1,2,0,0
74,82,3,0,0,0,0
75,1,3,1,2,0,0
76,80,0,0,2,0,0
77,81,3,0,0,0,0
78,0,3,1,2,0,0
79,81,2,0,3,3,0
80,1,0,0,2,3,0
81,79,1,2,2,3,0
82,82,0,2,3,3,0
83,80,3,0,2,3,0
84,79,3,1,2,0,0
85,80,0,2,2,0,0
86,80,3,0,2,0,0
87,82,1,2,0,0,0
88,1,1,0,2,1,0
89,82,1,2,1,1,0
90,79,0,2,2,1,0
91,0,0,0,2,1,0
92,82,0,1,0,0,0
93,0,1,0,2,1,0
94,82,3,0,1,1,0
95,0,3,1,2,0,0
96,0,1,0,2,1,0
97,81,2,1,0,0,0
98,79,2,2,2,0,0
99,81,3,0,0,0,0
100,79,3,1,2,0,0
101,0,1,1,2,1,0
102,82,0,1,0,0,0
103,81,2,2,0,0,0
104,80,1,1,2,0,0
105,79,1,0,2,1,0
106,1,2,1,2,0,0
107,82,3,0,0,0,0
108,82,2,0,3,3,0
109,81,0,1,0,0,0
110,82,3,2,0,0,0
111,82,0,1,0,0,0
112,79,2,0,2,3,0
113,1,2,2,2,3,0
114,81,3,0,3,3,0
115,81,0,0,3,3,0
116,0,1,2,2,3,0
117,79,3,2,2,3,0
118,0,0,2,2,3,0
119,80,3,1,2,0,0
120,82,3,0,0,0,0
121,79,1,0,2,1,0
122,79,2,2,2,1,0
