Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,1,2,2,2,0
2,81,3,2,2,2,0
3,1,1,2,2,2,0
4,0,0,0,2,2,0
5,0,3,0,2,2,0
6,82,3,2,2,2,0
7,80,0,2,2,2,0
8,79,2,2,2,2,0
9,79,1,1,2,0,0
10,80,0,0,2,0,0
11,1,2,0,2,3,0
12,0,0,1,2,0,0
13,81,3,2,0,0,0
14,81,0,0,0,0,0
15,79,3,2,2,0,0
16,79,2,2,2,0,0
17,81,2,2,0,0,0
18,81,0,1,0,0,0
19,1,2,0,2,3,0
20,1,3,1,2,0,0
21,81,3,1,0,0,0
22,81,2,2,0,0,0
23,0,2,0,2,3,0
24,82,0,0,3,3,0
25,82,0,0,3,3,0
26,80,0,1,2,0,0
27,1,0,0,2,0,0
28,81,2,1,0,0,0
29,82,3,2,0,0,0
30,82,2,2,0,0,0
31,81,3,2,0,0,0
32,0,3,1,2,0,0
33,80,2,1,2,3,0
34,79,1,0,2,1,0
35,81,1,1,0,0,0
36,0,2,0,2,3,0
37,80,1,2,2,3,0
38,80,1,0,2,1,0
39,80,2,1,2,0,0
40,81,2,1,0,0,0
41,0,3,0,2,0,0
42,81,0,2,0,0,0
43,82,1,0,1,1,0
44,80,2,0,2,3,0
45,80,0,2,2,3,0
46,82,1,1,0,0,0
47,1,0,1,2,0,0
48,0,1,0,2,1,0
49,81,1,0,1,1,0
50,1,2,1,2,0,0
51,1,0,2,2,0,0
52,0,2,2,2,0,0
53,80,0,1,2,0,0
54,80,0,1,2,0,0
55,81,1,0,1,1,0
56,79,3,1,2,0,0
57,79,3,1,2,0,0
58,0,0,2,2,0,0
59,81,0,2,0,0,0
60,1,3,2,2,0,0
61,81,1,2,0,0,0
62,0,0,1,2,0,0
63,80,1,0,2,1,0
64,82,1,0,1,1,0
65,0,2,1,2,0,0
66,1,3,2,2,0,0
67,81,1,2,0,0,0
68,81,3,2,0,0,0
69,1,1,0,2,1,0
70,0,1,0,2,1,0
71,80,3,0,2,1,0
72,1,0,0,2,1,0
73,79,0,0,2,1,0
74,82,2,2,1,1,0
75,82,0,1,0,0,0
76,80,3,2,2,0,0
77,1,1,1,2,0,0
78,0,3,0,2,0,0
79,80,2,2,2,0,0
80,1,1,1,2,0,0
81,82,2,2,0,0,0
82,82,3,1,0,0,0
83,0,3,2,2,0,0
84,80,2,2,2,0,0
85,81,1,1,0,0,0
86,80,1,2,2,0,0
87,81,2,0,3,3,0
88,0,2,0,2,3,0
89,79,1,1,2,0,0
90,80,2,0,2,3,0
91,82,2,2,3,3,0
92,0,0,2,2,3,0
93,79,3,2,2,3,0
94,80,2,2,2,3,0
95,79,2,2,2,3,0
96,1,3,1,2,0,0
97,0,3,0,2,0,0
98,0,2,0,2,3,0
99,81,3,0,3,3,0
100,1,0,1,2,0,0
101,1,2,1,2,3,0
102,0,2,2,2,3,0
103,1,0,0,2,3,0
104,79,2,1,2,0,0
105,0,2,2,2,0,0
106,82,3,1,0,0,0
107,81,2,2,0,0,0
108,81,3,1,0,0,0
109,82,3,0,0,0,0
110,0,2,1,2,0,0
111,82,3,1,0,0,0
112,80,2,0,2,3,0
113,1,3,2,2,3,0
114,81,0,0,3,3,0
115,0,0,0,2,3,0
116,80,1,2,2,3,0
117,82,3,2,3,3,0
118,0,3,1,2,0,0
119,79,1,1,2,1,0
120,81,3,1,1,1,0
121,1,1,1,2,1,0
122,0,0,0,2,1,0
123,1,1,0,2,1,0
124,79,2,2,2,1,0
125,79,2,1,2,0,0
126,80,0,1,2,0,0
127,0,1,2,2,0,0
128,81,3,2,0,0,0
129,1,2,2,2,0,0
130,79,2,2,2,0,0
131,80,1,2,2,0,0
132,81,1,0,1,1,0
133,81,2,0,3,3,0
134,79,3,0,2,3,0
135,0,1,1,2,0,0
136,81,2,0,3,3,0
137,81,1,1,0,0,0
138,81,0,1,0,0,0
139,81,2,2,0,0,0
140,82,2,2,0,0,0
141,0,1,2,2,0,0
142,82,1,2,0,0,0
143,79,3,0,2,0,0
144,0,2,1,2,0,0
145,0,0,0,2,0,0
146,80,2,0,2,3,0
147,80,3,2,2,3,0
148,79,3,1,2,0,0
