Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,1,1,2,0,0
2,81,2,2,0,0,0
3,0,1,2,2,0,0
4,79,1,2,2,0,0
5,79,1,0,2,1,0
6,80,0,0,2,1,0
7,82,2,2,1,1,0
8,1,0,0,2,1,0
9,81,0,0,1,1,0
10,81,0,0,1,1,0
11,81,0,0,1,1,0
12,1,2,1,2,0,0
13,80,0,2,2,0,0
14,82,3,2,0,0,0
15,80,0,2,2,0,0
16,1,1,0,2,1,0
17,80,2,1,2,0,0
18,79,3,1,2,0,0
19,79,3,2,2,0,0
20,79,3,1,2,0,0
21,81,1,2,0,0,0
22,79,1,0,2,1,0
23,80,2,0,2,3,0
24,0,0,0,2,3,0
25,0,2,1,2,0,0
26,80,2,2,2,0,0
27,81,1,0,1,1,0
28,1,0,2,2,1,0
29,81,3,2,1,1,0
30,79,1,2,2,1,0
31,1,1,0,2,1,0
32,81,0,0,1,1,0
33,82,1,1,0,0,0
34,1,2,0,2,3,0
35,1,1,2,2,3,0
36,1,0,2,2,3,0
37,81,1,1,0,0,0
38,80,0,2,2,0,0
39,81,3,2,0,0,0
40,82,2,1,0,0,0
41,80,1,2,2,0,0
42,80,3,1,2,0,0
43,80,0,1,2,0,0
44,1,0,2,2,0,0
45,1,0,1,2,0,0
46,82,3,1,0,0,0
47,80,1,0,2,1,0
48,81,3,1,0,0,0
49,79,0,1,2,0,0
50,1,2,1,2,3,0
51,81,0,1,0,0,0
52,1,2,0,2,3,0
53,80,3,2,2,3,0
54,81,2,2,3,3,0
55,82,3,0,3,3,0
56,80,2,0,2,3,0
57,1,1,2,2,3,0
58,79,3,2,2,3,0
59,80,0,2,2,3,0
60,81,0,1,0,0,0
61,80,3,0,2,0,0
62,82,3,2,0,0,0
63,79,3,0,2,0,0
64,0,0,0,2,0,0
65,81,1,0,1,1,0
66,79,3,1,2,0,0
67,80,0,2,2,0,0
68,80,0,2,2,0,0
69,79,1,1,2,0,0
70,1,3,0,2,0,0
71,81,1,1,0,0,0
72,1,2,0,2,3,0
73,81,3,2,3,3,0
74,82,3,0,3,3,0
75,80,3,2,2,3,0
76,79,0,1,2,0,0
77,0,2,2,2,0,0
78,82,1,1,0,0,0
79,79,3,2,2,0,0
80,80,3,0,2,0,0
81,79,0,2,2,0,0
82,80,2,1,2,0,0
83,82,0,1,0,0,0
84,80,0,0,2,0,0
85,80,1,2,2,0,0
86,0,2,1,2,0,0
87,1,0,1,2,0,0
88,1,0,0,2,0,0
89,81,2,2,0,0,0
90,81,3,2,0,0,0
91,82,0,1,0,0,0
92,80,2,0,2,3,0
93,80,1,0,2,1,0
94,79,2,1,2,0,0
95,81,3,0,0,0,0
96,80,0,2,2,0,0
97,80,0,1,2,0,0
98,79,2,2,2,0,0
99,81,0,0,0,0,0
100,0,2,1,2,0,0
101,81,3,2,0,0,0
102,82,3,1,0,0,0
103,81,1,1,1,1,0
104,80,3,2,2,1,0
105,0,3,1,2,0,0
106,80,3,0,2,0,0
107,0,1,1,2,0,0
108,82,0,0,0,0,0
109,81,1,0,1,1,0
110,81,2,1,0,0,0
111,82,2,2,0,0,0
112,1,1,0,2,1,0
113,81,3,0,1,1,0
114,82,3,1,0,0,0
115,79,1,2,2,0,0
116,82,2,1,0,0,0
117,81,3,1,0,0,0
118,0,1,1,2,1,0
119,82,1,1,1,1,0
120,1,2,1,2,3,0
121,0,0,0,2,3,0
122,1,3,1,2,0,0
123,79,2,2,2,0,0
124,0,0,1,2,0,0
125,80,3,0,2,0,0
126,80,2,0,2,3,0
127,82,0,1,0,0,0
