Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,2,0,2,3,0
2,79,0,2,2,3,0
3,0,1,0,2,1,0
4,1,3,2,2,1,0
5,80,2,0,2,3,0
6,1,3,0,2,3,0
7,80,0,0,2,3,0
8,1,0,0,2,3,0
9,1,1,0,2,1,0
10,79,1,2,2,1,0
11,1,1,2,2,1,0
12,81,1,2,1,1,0
13,1,2,2,2,1,0
14,1,1,0,2,1,0
15,0,0,0,2,1,0
16,81,2,1,0,0,0
17,79,1,2,2,0,0
18,79,3,1,2,0,0
19,80,1,2,2,0,0
20,1,3,0,2,0,0
21,81,1,2,0,0,0
22,80,1,1,2,0,0
23,1,1,2,2,0,0
24,0,3,0,2,0,0
25,82,0,0,0,0,0
26,81,3,0,0,0,0
27,1,3,1,2,0,0
28,79,2,2,2,0,0
29,80,2,1,2,0,0
30,79,0,1,2,0,0
31,82,2,0,3,3,0
32,79,1,1,2,0,0
33,82,0,0,0,0,0
34,1,1,1,2,0,0
35,79,3,2,2,0,0
36,0,2,1,2,0,0
37,0,1,2,2,0,0
38,79,2,2,2,0,0
39,1,0,2,2,0,0
40,79,3,0,2,0,0
41,79,0,1,2,0,0
42,1,3,0,2,0,0
43,1,1,1,2,0,0
44,1,0,1,2,0,0
45,1,0,0,2,0,0
46,0,3,2,2,0,0
47,79,2,0,2,3,0
48,1,3,0,2,3,0
49,79,0,0,2,3,0
50,1,0,1,2,0,0
51,1,3,1,2,0,0
52,0,2,2,2,0,0
53,79,0,1,2,0,0
54,82,3,1,0,0,0
55,1,1,0,2,1,0
56,80,0,2,2,1,0
57,0,1,1,2,0,0
